# CE_13927 -117.17299963 33.92120313
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0      4360.5327148    2378.5100098    2738.7192383  
  20.0      4360.0996094    2378.0773926    2738.7192383  
  40.0      4359.6660156    2377.6447754    2738.7192383  
  60.0      4359.2324219    2377.2121582    2738.7192383  
  80.0      4358.7988281    2376.7795410    2738.7192383  
 100.0      4358.3657227    2376.3471680    2738.7192383  
 120.0      4357.9321289    2375.9145508    2738.7192383  
 140.0      4357.4985352    2375.4819336    2738.7192383  
 160.0      4357.0654297    2375.0493164    2738.7192383  
 180.0      4356.6318359    2374.6166992    2738.7192383  
 200.0      4356.1982422    2374.1840820    2738.7192383  
 220.0      4355.7646484    2373.7514648    2738.7192383  
 240.0      4355.3315430    2373.3188477    2738.7192383  
 260.0      4354.8979492    2372.8864746    2738.7192383  
 280.0      4354.4643555    2372.4538574    2738.7192383  
 300.0      4354.0312500    2372.0212402    2738.7192383  
 320.0      4353.5976562    2371.5886230    2738.7192383  
 340.0      4353.1640625    2371.1560059    2738.7192383  
 360.0      4352.7304688    2370.7236328    2738.7192383  
 380.0      4352.2973633    2370.2910156    2738.7192383  
 400.0      4351.8637695    2369.8583984    2738.7192383  
 420.0      4351.4301758    2369.4257812    2738.7192383  
 440.0      4350.9970703    2368.9931641    2738.7192383  
 460.0      4350.5634766    2368.5605469    2738.7192383  
 480.0      4350.1298828    2368.1279297    2738.7192383  
 500.0      4349.6962891    2367.6955566    2738.7192383  
 520.0      4357.3481445    2375.0627441    2738.7192383  
 540.0      4365.0000000    2382.4301758    2738.7192383  
 560.0      4372.6518555    2389.7973633    2738.7192383  
 580.0      4380.3037109    2397.1645508    2738.7192383  
 600.0      4387.9555664    2404.5319824    2738.7192383  
 620.0      4395.6074219    2411.8994141    2738.7192383  
 640.0      4403.2592773    2419.2666016    2738.7192383  
 660.0      4410.9111328    2426.6337891    2738.7192383  
 680.0      4418.5629883    2434.0012207    2738.7192383  
 700.0      4426.2148438    2441.3686523    2738.7192383  
 720.0      4433.8662109    2448.7358398    2738.7192383  
 740.0      4441.5185547    2456.1030273    2738.7192383  
 760.0      4449.1699219    2463.4704590    2738.7192383  
 780.0      4456.8217773    2470.8378906    2738.7192383  
 800.0      4464.4736328    2478.2050781    2738.7192383  
 820.0      4472.1254883    2485.5722656    2738.7192383  
 840.0      4479.7773438    2492.9396973    2738.7192383  
 860.0      4487.4291992    2500.3068848    2738.7192383  
 880.0      4495.0810547    2507.6743164    2738.7192383  
 900.0      4502.7329102    2515.0415039    2738.7192383  
 920.0      4510.3847656    2522.4089355    2738.7192383  
 940.0      4518.0366211    2529.7761230    2738.7192383  
 960.0      4525.6884766    2537.1435547    2738.7192383  
 980.0      4533.3398438    2544.5107422    2738.7192383  
1000.0      4541.0209961    2551.8867188    2738.7238770  
1020.0      4551.5556641    2560.5666504    2739.0988770  
1040.0      4562.0908203    2569.2470703    2739.4738770  
1060.0      4572.6250000    2577.9270020    2739.8488770  
1080.0      4583.1606445    2586.6069336    2740.2241211  
1100.0      4593.6953125    2595.2873535    2740.5991211  
1120.0      4604.2304688    2603.9675293    2740.9741211  
1140.0      4614.7656250    2612.6474609    2741.3491211  
1160.0      4625.3002930    2621.3276367    2741.7243652  
1180.0      4635.8354492    2630.0075684    2742.0993652  
1200.0      4646.3706055    2638.6879883    2742.4746094  
1220.0      4656.9052734    2647.3679199    2742.8496094  
1240.0      4667.4399414    2656.0480957    2743.2246094  
1260.0      4677.9750977    2664.7282715    2743.5996094  
1280.0      4688.5102539    2673.4082031    2743.9748535  
