# CE_13893 -117.89013473 33.78461511
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       422.2517700     138.7200012    1931.6735840  
  20.0      1335.5224609     480.1224976    2075.8789062  
  40.0      1298.2585449     428.3349915    2069.9951172  
  60.0      1313.2047119     506.7519836    2072.3549805  
  80.0      1310.4340820     543.6506348    2071.9174805  
 100.0      1317.6948242     571.6148071    2073.0639648  
 120.0      1342.4593506     625.8879395    2076.9743652  
 140.0      1389.4587402     641.1684570    2084.3955078  
 160.0      1460.9885254     625.3808594    2095.6901855  
 180.0      1557.1009521     662.4884644    2110.8662109  
 200.0      1675.8012695     689.9184570    2129.6091309  
 220.0      1729.8620605     689.9184570    2138.1452637  
 240.0      1780.7374268     720.3984375    2146.1784668  
 260.0      1828.8625488     720.3984375    2153.7773438  
 280.0      1874.5788574     720.3984375    2160.9960938  
 300.0      1918.1680908     720.3984375    2167.8786621  
 320.0      1959.8614502     914.1307983    2174.4621582  
 340.0      1999.8531494     938.3989868    2180.7768555  
 360.0      2038.3051758     961.8767090    2186.8483887  
 380.0      2075.3586426     984.6318359    2192.6992188  
 400.0      2074.5031738    1092.1799316    2221.8493652  
 420.0      2080.4016113    1097.0843506    2226.0498047  
 440.0      2085.9018555    1101.7857666    2230.1191406  
 460.0      2091.0344238    1106.2982178    2234.0671387  
 480.0      2095.8242188    1110.6341553    2237.9020996  
 500.0      2100.2958984    1114.8052979    2241.6323242  
 520.0      2116.2692871    1124.5700684    2245.2641602  
 540.0      2131.9638672    1134.1889648    2248.8041992  
 560.0      2147.3969727    1143.6702881    2252.2575684  
 580.0      2162.5830078    1153.0219727    2255.6298828  
 600.0      2177.5373535    1162.2504883    2258.9255371  
 620.0      2192.2717285    1171.3621826    2262.1489258  
 640.0      2206.7980957    1180.3627930    2265.3034668  
 660.0      2221.1274414    1189.2580566    2268.3930664  
 680.0      2235.2690430    1198.0524902    2271.4208984  
 700.0      2249.2326660    1206.7506104    2274.3898926  
 720.0      2263.0263672    1215.3569336    2277.3029785  
 740.0      2276.6579590    1223.8753662    2280.1625977  
 760.0      2290.1345215    1232.3095703    2282.9709473  
 780.0      2303.4631348    1240.6625977    2285.7304688  
 800.0      2316.6499023    1248.9382324    2288.4436035  
 820.0      2329.7006836    1257.1389160    2291.1115723  
 840.0      2342.6208496    1265.2680664    2293.7365723  
 860.0      2355.4162598    1273.3276367    2296.3200684  
 880.0      2368.0903320    1281.3204346    2298.8640137  
 900.0      2380.6491699    1289.2492676    2301.7819824  
 920.0      2393.0954590    1297.1154785    2304.9931641  
 940.0      2405.4343262    1304.9215088    2308.1579590  
 960.0      2417.6694336    1312.6695557    2311.2785645  
 980.0      2429.8039551    1320.3612061    2314.3559570  
1000.0      2441.8417969    1327.9985352    2317.3918457  
1020.0      2455.3598633    1343.7680664    2320.3874512  
