# CE_14871 -118.16811959 33.76309563
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       656.2049561     219.9299927    1968.6147461  
  20.0      1498.5510254     428.7487183    2101.6210938  
  40.0      1661.5500488     517.8049927    2127.3588867  
  60.0      1630.2218018     551.2049561    2122.4121094  
  80.0      1616.5971680     551.2049561    2120.2607422  
 100.0      1594.3120117     564.1224365    2116.7419434  
 120.0      1574.2376709     584.4880371    2113.5722656  
 140.0      1564.5749512     599.7518921    2112.0463867  
 160.0      1571.1102295     599.7518921    2113.0783691  
 180.0      1597.3017578     621.0918579    2117.2138672  
 200.0      1644.3613281     648.5218506    2124.6445312  
 220.0      1697.0411377     648.5218506    2132.9628906  
 240.0      1746.6387939     679.0018921    2140.7941895  
 260.0      1793.5688477     679.0018921    2148.2045898  
 280.0      1838.1641846     679.0018921    2155.2460938  
 300.0      1880.6936035     679.0018921    2161.9614258  
 320.0      1921.3815918     890.9265747    2168.3862305  
 340.0      1960.4167480     914.4667358    2174.5498047  
 360.0      1997.9559326     937.2443237    2180.4772949  
 380.0      2034.1340332     959.3231201    2186.1896973  
 400.0      2069.0708008     980.7613525    2191.7062988  
 420.0      1859.3684082     943.8847046    2220.8454590  
 440.0      1854.7524414     942.6851807    2224.8200684  
 460.0      1849.7778320     941.3032227    2228.6765137  
 480.0      1844.4699707     939.7503662    2232.4230957  
 500.0      1838.8510742     938.0377197    2236.0673828  
 520.0      1854.6374512     946.7081299    2239.6159668  
 540.0      1870.1511230     955.2373047    2243.0747070  
 560.0      1885.4096680     963.6332397    2246.4497070  
 580.0      1900.4281006     971.9033813    2249.7451172  
 600.0      1915.2202148     980.0548706    2252.9663086  
 620.0      1929.7977295     988.0927124    2256.1164551  
 640.0      1944.1728516     996.0233154    2259.1997070  
 660.0      1958.3553467    1003.8516846    2262.2197266  
 680.0      1972.3552246    1011.5825195    2265.1794434  
 700.0      1986.1813965    1019.2203369    2268.0817871  
 720.0      1999.8413086    1026.7690430    2270.9296875  
 740.0      2013.3437500    1034.2326660    2273.7250977  
 760.0      2026.6945801    1041.6142578    2276.4707031  
 780.0      2039.9011230    1048.9178467    2279.1689453  
 800.0      2052.9687500    1056.1458740    2281.8212891  
 820.0      2065.9040527    1063.3016357    2284.4301758  
 840.0      2078.7124023    1070.3876953    2286.9968262  
 860.0      2091.3979492    1077.4067383    2289.5231934  
 880.0      2103.9660645    1084.3608398    2292.0107422  
 900.0      2116.4204102    1091.2526855    2294.4609375  
 920.0      2128.7663574    1098.0842285    2296.8750000  
 940.0      2141.0063477    1104.8574219    2299.2543945  
