# CI_Q0000 -118.11505298 34.18794227
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       348.4389954     207.2539978    1920.0185547  
  20.0      1381.1704102     484.8252563    2083.0869141  
  40.0      1802.6472168     628.4900513    2149.6379395  
  60.0      1708.4525146     755.8670044    2134.7646484  
  80.0      1869.2222900     853.3980103    2160.1501465  
 100.0      2183.7355957     914.3549805    2209.8117676  
 120.0      2638.2470703     980.0000000    2281.5791016  
 140.0      3212.8918457     980.0000000    2372.3156738  
 160.0      3304.4653320    1111.0308838    2478.0556641  
 180.0      4022.4289551    1104.6022949    2594.1779785  
 200.0      4774.0019531    1098.1735840    2715.6071777  
 220.0      4756.5722656    1091.7449951    2715.6108398  
 240.0      4739.1191406    1085.3162842    2715.6108398  
 260.0      4721.6655273    1078.8876953    2715.6108398  
 280.0      4704.2124023    1072.4589844    2715.6108398  
 300.0      4686.7592773    1066.0302734    2715.6108398  
 320.0      4669.3056641    2419.1513672    2715.6108398  
 340.0      4651.8525391    2412.7226562    2715.6108398  
 360.0      4634.3994141    2406.2939453    2715.6108398  
 380.0      4616.9462891    2399.8654785    2715.6108398  
 400.0      4599.4926758    2393.4367676    2715.6108398  
 420.0      4582.0395508    2387.0080566    2715.6108398  
 440.0      4564.5859375    2380.5793457    2715.6108398  
 460.0      4547.1328125    2374.1508789    2715.6108398  
 480.0      4529.6796875    2367.7221680    2715.6108398  
 500.0      4512.2265625    2361.2934570    2715.6108398  
 520.0      4516.7690430    2365.7043457    2715.6108398  
 540.0      4521.3120117    2370.1152344    2715.6108398  
 560.0      4525.8544922    2374.5258789    2715.6108398  
 580.0      4530.3974609    2378.9367676    2715.6108398  
 600.0      4534.9404297    2383.3476562    2715.6108398  
 620.0      4539.4829102    2387.7585449    2715.6108398  
 640.0      4544.0258789    2392.1694336    2715.6108398  
 660.0      4548.5683594    2396.5803223    2715.6108398  
 680.0      4553.1113281    2400.9912109    2715.6108398  
 700.0      4557.6542969    2405.4018555    2715.6108398  
 720.0      4562.1967773    2409.8127441    2715.6108398  
 740.0      4566.7397461    2414.2236328    2715.6108398  
 760.0      4571.2822266    2418.6345215    2715.6108398  
 780.0      4575.8251953    2423.0454102    2715.6108398  
 800.0      4580.3681641    2427.4562988    2715.6108398  
 820.0      4584.9106445    2431.8669434    2715.6108398  
 840.0      4589.4536133    2436.2778320    2715.6108398  
 860.0      4593.9960938    2440.6887207    2715.6108398  
 880.0      4598.5390625    2445.0996094    2715.6108398  
 900.0      4603.0820312    2449.5104980    2715.6108398  
 920.0      4607.6245117    2453.9213867    2715.6108398  
 940.0      4612.1674805    2458.3320312    2715.6108398  
 960.0      4616.7104492    2462.7429199    2715.6108398  
 980.0      4621.2529297    2467.1538086    2715.6108398  
1000.0      4625.8349609    2471.6284180    2715.6171875  
1020.0      4637.1855469    2481.7500000    2716.1230469  
1040.0      4648.5361328    2491.8720703    2716.6289062  
1060.0      4659.8862305    2501.9936523    2717.1347656  
1080.0      4671.2373047    2512.1157227    2717.6406250  
1100.0      4682.5878906    2522.2375488    2718.1467285  
1120.0      4693.9379883    2532.3591309    2718.6525879  
1140.0      4705.2890625    2542.4807129    2719.1584473  
1160.0      4716.6396484    2552.6027832    2719.6645508  
1180.0      4727.9897461    2562.7246094    2720.1704102  
1200.0      4739.3403320    2572.8461914    2720.6762695  
1220.0      4750.6909180    2582.9682617    2721.1821289  
1240.0      4762.0415039    2593.0898438    2721.6879883  
1260.0      4773.3920898    2603.2116699    2722.1940918  
1280.0      4784.7426758    2613.3337402    2722.6999512  
1300.0      4796.0927734    2623.4550781    2723.2058105  
1320.0      4807.4443359    2633.5766602    2723.7119141  
1340.0      4818.7949219    2643.6989746    2724.2177734  
1360.0      4830.1450195    2653.8205566    2724.7236328  
1380.0      4841.4956055    2663.9421387    2725.2294922  
1400.0      4852.8461914    2674.0642090    2725.7353516  
1420.0      4864.1967773    2684.1857910    2726.2414551  
1440.0      4875.5473633    2694.3081055    2726.7473145  
1460.0      4886.8979492    2704.4296875    2727.2531738  
1480.0      4898.2480469    2714.5510254    2727.7590332  
1500.0      4909.5991211    2724.6733398    2728.2651367  
1520.0      4914.8066406    2730.1674805    2728.7709961  
