# CE_23897 -117.25271752 34.13325478
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       360.8139954     228.5930023    1921.9725342  
  20.0      1921.5999756     332.2200012    2168.4206543  
  40.0      1962.9000244     387.0820007    2174.9418945  
  60.0      2104.3310547     441.9429932    2197.2739258  
  80.0      2342.0100098     502.8999939    2234.8034668  
 100.0      2668.5520020     502.8999939    2286.3642578  
 120.0      3073.8122559     563.8569946    2350.3549805  
 140.0      3545.1989746     563.8569946    2424.7868652  
 160.0      4068.0676270     624.8140259    2507.3479004  
 180.0      4626.1723633     624.8140259    2595.4726562  
 200.0      4509.3188477    1063.9075928    2686.4230957  
 220.0      4492.1621094    1056.0745850    2686.4257812  
 240.0      4474.9873047    1048.2415771    2686.4257812  
 260.0      4457.8125000    1040.4085693    2686.4257812  
 280.0      4440.6376953    1032.5755615    2686.4257812  
 300.0      4423.4628906    1024.7425537    2686.4257812  
 320.0      4406.2875977    2530.0571289    2686.4257812  
 340.0      4389.1127930    2522.2241211    2686.4257812  
 360.0      4371.9379883    2514.3911133    2686.4257812  
 380.0      4354.7631836    2506.5581055    2686.4257812  
 400.0      4337.5883789    2498.7250977    2686.4257812  
 420.0      4320.4135742    2490.8920898    2686.4257812  
 440.0      4303.2387695    2483.0590820    2686.4257812  
 460.0      4286.0639648    2475.2260742    2686.4257812  
 480.0      4268.8891602    2467.3930664    2686.4257812  
 500.0      4251.7143555    2459.5600586    2686.4257812  
 520.0      4253.9960938    2460.8686523    2686.4257812  
 540.0      4256.2783203    2462.1772461    2686.4257812  
 560.0      4258.5605469    2463.4855957    2686.4257812  
 580.0      4260.8422852    2464.7941895    2686.4257812  
 600.0      4263.1245117    2466.1025391    2686.4257812  
 620.0      4265.4062500    2467.4111328    2686.4257812  
 640.0      4267.6884766    2468.7197266    2686.4257812  
 660.0      4269.9707031    2470.0280762    2686.4257812  
 680.0      4272.2524414    2471.3366699    2686.4257812  
 700.0      4274.5346680    2472.6450195    2686.4257812  
 720.0      4276.8164062    2473.9536133    2686.4257812  
 740.0      4279.0986328    2475.2622070    2686.4257812  
 760.0      4281.3808594    2476.5705566    2686.4257812  
 780.0      4283.6625977    2477.8791504    2686.4257812  
 800.0      4285.9448242    2479.1875000    2686.4257812  
 820.0      4288.2270508    2480.4960938    2686.4257812  
 840.0      4290.5087891    2481.8046875    2686.4257812  
 860.0      4292.7910156    2483.1130371    2686.4257812  
 880.0      4295.0732422    2484.4216309    2686.4257812  
 900.0      4297.3549805    2485.7302246    2686.4257812  
 920.0      4299.6372070    2487.0385742    2686.4257812  
 940.0      4301.9189453    2488.3471680    2686.4257812  
 960.0      4304.2011719    2489.6557617    2686.4257812  
 980.0      4306.4833984    2490.9641113    2686.4257812  
1000.0      4308.7871094    2492.2871094    2686.4294434  
1020.0      4313.2246094    2495.2709961    2686.7099609  
1040.0      4317.6630859    2498.2553711    2686.9909668  
1060.0      4322.1005859    2501.2392578    2687.2717285  
1080.0      4326.5385742    2504.2236328    2687.5524902  
1100.0      4330.9765625    2507.2080078    2687.8334961  
1120.0      4335.4145508    2510.1921387    2688.1142578  
1140.0      4339.8525391    2513.1765137    2688.3950195  
1160.0      4344.2900391    2516.1606445    2688.6757812  
1180.0      4348.7280273    2519.1447754    2688.9565430  
1200.0      4353.1660156    2522.1291504    2689.2373047  
1220.0      4357.6040039    2525.1132812    2689.5180664  
1240.0      4362.0419922    2528.0971680    2689.7988281  
1260.0      4366.4794922    2531.0815430    2690.0795898  
1280.0      4370.9174805    2534.0654297    2690.3605957  
1300.0      4375.3554688    2537.0498047    2690.6413574  
1320.0      4379.7934570    2540.0339355    2690.9221191  
1340.0      4384.2314453    2543.0180664    2691.2031250  
1360.0      4388.6689453    2546.0024414    2691.4836426  
1380.0      4393.1069336    2548.9865723    2691.7646484  
1400.0      4397.5449219    2551.9709473    2692.0454102  
1420.0      4401.9829102    2554.9550781    2692.3261719  
1440.0      4406.4208984    2557.9389648    2692.6069336  
1460.0      4410.8583984    2560.9233398    2692.8876953  
1480.0      4415.2963867    2563.9074707    2693.1684570  
1500.0      4419.7348633    2566.8916016    2693.4492188  
1520.0      4424.0458984    2569.7543945    2693.7299805  
1540.0      4428.3574219    2572.6166992    2694.0107422  
1560.0      4432.6694336    2575.4792480    2694.2917480  
1580.0      4436.9814453    2578.3420410    2694.5725098  
1600.0      4441.2924805    2581.2043457    2694.8532715  
1620.0      4445.6044922    2584.0671387    2695.1340332  
1640.0      4449.9160156    2586.9294434    2695.4147949  
1660.0      4454.2280273    2589.7919922    2695.6958008  
1680.0      4458.5395508    2592.6545410    2695.9765625  
1700.0      4462.8510742    2595.5170898    2696.2573242  
1720.0      4467.1625977    2598.3798828    2696.5380859  
1740.0      4471.4750977    2601.2424316    2696.8188477  
1760.0      4475.7861328    2604.1047363    2697.0996094  
1780.0      4480.0986328    2606.9675293    2697.3803711  
1800.0      4484.4096680    2609.8300781    2697.6611328  
1820.0      4488.7211914    2612.6923828    2697.9418945  
1840.0      4493.0332031    2615.5549316    2698.2229004  
1860.0      4497.3452148    2618.4172363    2698.5036621  
1880.0      4501.6567383    2621.2800293    2698.7844238  
1900.0      4505.9687500    2624.1425781    2699.0654297  
1920.0      4510.2797852    2627.0048828    2699.3459473  
1940.0      4514.5917969    2629.8676758    2699.6269531  
1960.0      4518.9033203    2632.7299805    2699.9077148  
1980.0      4523.2153320    2635.5927734    2700.1884766  
2000.0      4527.5268555    2638.4553223    2700.4692383  
2020.0      4532.1904297    2641.4604492    2700.7500000  
2040.0      4536.8535156    2644.4655762    2701.0307617  
2060.0      4541.5170898    2647.4707031    2701.3115234  
2080.0      4546.1801758    2650.4758301    2701.5925293  
2100.0      4550.8437500    2653.4807129    2701.8732910  
2120.0      4555.5068359    2656.4858398    2702.1540527  
2140.0      4560.1704102    2659.4912109    2702.4348145  
2160.0      4564.8334961    2662.4963379    2702.7155762  
2180.0      4569.4970703    2665.5012207    2702.9965820  
2200.0      4574.1601562    2668.5065918    2703.2773438  
2220.0      4578.8237305    2671.5117188    2703.5581055  
2240.0      4583.4868164    2674.5166016    2703.8388672  
2260.0      4588.1503906    2677.5219727    2704.1196289  
2280.0      4592.8134766    2680.5270996    2704.4003906  
2300.0      4597.4770508    2683.5319824    2704.6811523  
2320.0      4602.1406250    2686.5373535    2704.9619141  
2340.0      4606.8037109    2689.5422363    2705.2429199  
2360.0      4611.4677734    2692.5476074    2705.5236816  
2380.0      4616.1303711    2695.5527344    2705.8044434  
2400.0      4620.7939453    2698.5578613    2706.0852051  
2420.0      4625.4570312    2701.5627441    2706.3659668  
2440.0      4630.1210938    2704.5678711    2706.6469727  
2460.0      4634.7836914    2707.5729980    2706.9277344  
2480.0      4639.4472656    2710.5783691    2707.2084961  
2500.0      4644.1103516    2713.5832520    2707.4892578  
2520.0      4647.6821289    2715.4614258    2707.7700195  
2540.0      4651.2529297    2717.3398438    2708.0507812  
2560.0      4654.8242188    2719.2175293    2708.3315430  
2580.0      4658.3950195    2721.0954590    2708.6123047  
2600.0      4661.9663086    2722.9736328    2708.8930664  
2620.0      4665.5375977    2724.8515625    2709.1740723  
2640.0      4669.1088867    2726.7294922    2709.4548340  
2660.0      4672.6806641    2728.6076660    2709.7355957  
2680.0      4676.2519531    2730.4858398    2710.0166016  
2700.0      4679.8227539    2732.3637695    2710.2973633  
2720.0      4683.3935547    2734.2416992    2710.5778809  
2740.0      4686.9653320    2736.1196289    2710.8588867  
2760.0      4690.5366211    2737.9980469    2711.1396484  
2780.0      4694.1074219    2739.8757324    2711.4204102  
2800.0      4697.6787109    2741.7539062    2711.7011719  
2820.0      4701.2500000    2743.6320801    2711.9819336  
2840.0      4704.8212891    2745.5100098    2712.2626953  
2860.0      4708.3930664    2747.3879395    2712.5437012  
2880.0      4711.9638672    2749.2661133    2712.8244629  
2900.0      4715.5356445    2751.1442871    2713.1052246  
2920.0      4719.1064453    2753.0219727    2713.3859863  
2940.0      4722.6772461    2754.9001465    2713.6667480  
2960.0      4726.2485352    2756.7780762    2713.9477539  
2980.0      4729.8198242    2758.6562500    2714.2285156  
3000.0      4733.3911133    2760.5344238    2714.5092773  
3020.0      4736.8515625    2762.4191895    2714.7900391  
3040.0      4740.3115234    2764.3039551    2715.0708008  
3060.0      4743.7724609    2766.1889648    2715.3515625  
3080.0      4747.2329102    2768.0739746    2715.6323242  
3100.0      4750.6928711    2769.9587402    2715.9133301  
3120.0      4754.1533203    2771.8435059    2716.1940918  
3140.0      4757.6137695    2773.7285156    2716.4748535  
3160.0      4761.0737305    2775.6132812    2716.7556152  
3180.0      4764.5341797    2777.4982910    2717.0363770  
3200.0      4767.9946289    2779.3833008    2717.3173828  
3220.0      4771.4545898    2781.2678223    2717.5981445  
3240.0      4774.9150391    2783.1528320    2717.8789062  
3260.0      4778.3754883    2785.0378418    2718.1596680  
3280.0      4781.8354492    2786.9226074    2718.4404297  
3300.0      4785.2958984    2788.8076172    2718.7211914  
3320.0      4788.7563477    2790.6926270    2719.0019531  
3340.0      4792.2163086    2792.5773926    2719.2827148  
3360.0      4795.6767578    2794.4621582    2719.5634766  
3380.0      4799.1372070    2796.3471680    2719.8444824  
3400.0      4802.5976562    2798.2319336    2720.1252441  
3420.0      4806.0576172    2800.1169434    2720.4060059  
3440.0      4809.5180664    2802.0019531    2720.6867676  
3460.0      4812.9785156    2803.8867188    2720.9675293  
3480.0      4816.4384766    2805.7714844    2721.2485352  
3500.0      4819.8989258    2807.6564941    2721.5292969  
3520.0      4824.7861328    2810.3166504    2721.8100586  
3540.0      4829.6733398    2812.9770508    2722.0908203  
3560.0      4834.5605469    2815.6374512    2722.3715820  
3580.0      4839.4482422    2818.2976074    2722.6523438  
3600.0      4844.3354492    2820.9577637    2722.9331055  
3620.0      4849.2226562    2823.6181641    2723.2138672  
3640.0      4854.1098633    2826.2785645    2723.4946289  
3660.0      4858.9970703    2828.9387207    2723.7756348  
3680.0      4863.8847656    2831.5991211    2724.0563965  
3700.0      4868.7719727    2834.2592773    2724.3371582  
3720.0      4873.6591797    2836.9196777    2724.6179199  
3740.0      4878.5463867    2839.5800781    2724.8986816  
3760.0      4883.4335938    2842.2402344    2725.1796875  
3780.0      4888.3208008    2844.9006348    2725.4604492  
3800.0      4893.2080078    2847.5607910    2725.7412109  
3820.0      4898.0957031    2850.2211914    2726.0219727  
3840.0      4902.9829102    2852.8815918    2726.3027344  
3860.0      4907.8701172    2855.5417480    2726.5834961  
3880.0      4912.7573242    2858.2021484    2726.8642578  
3900.0      4917.6445312    2860.8623047    2727.1450195  
3920.0      4922.5322266    2863.5227051    2727.4257812  
3940.0      4927.4194336    2866.1828613    2727.7067871  
3960.0      4932.3066406    2868.8432617    2727.9875488  
3980.0      4937.1938477    2871.5034180    2728.2683105  
4000.0      4942.0815430    2874.1640625    2728.5493164  
4020.0      4947.9282227    2877.7265625    2728.8300781  
4040.0      4953.7753906    2881.2890625    2729.1108398  
4060.0      4959.6215820    2884.8515625    2729.3916016  
4080.0      4965.4687500    2888.4140625    2729.6723633  
4100.0      4971.3149414    2891.9770508    2729.9531250  
4120.0      4977.1621094    2895.5395508    2730.2338867  
4140.0      4983.0083008    2899.1020508    2730.5146484  
4160.0      4988.8554688    2902.6647949    2730.7956543  
4180.0      4994.7021484    2906.2277832    2731.0764160  
4200.0      5000.5483398    2909.7900391    2731.3569336  
4220.0      5006.3955078    2913.3527832    2731.6379395  
4240.0      5012.2416992    2916.9155273    2731.9187012  
4260.0      5018.0888672    2920.4780273    2732.1994629  
4280.0      5023.9355469    2924.0407715    2732.4804688  
4300.0      5029.7827148    2927.6035156    2732.7612305  
4320.0      5035.6289062    2931.1660156    2733.0419922  
4340.0      5041.4765625    2934.7287598    2733.3227539  
4360.0      5047.3227539    2938.2915039    2733.6035156  
4380.0      5053.1694336    2941.8540039    2733.8842773  
4400.0      5059.0166016    2945.4165039    2734.1652832  
4420.0      5064.8627930    2948.9792480    2734.4458008  
4440.0      5070.7099609    2952.5419922    2734.7268066  
4460.0      5076.5561523    2956.1047363    2735.0075684  
4480.0      5082.4028320    2959.6672363    2735.2883301  
4500.0      5088.2500000    2963.2297363    2735.5693359  
4520.0      5096.9335938    2969.2890625    2735.8498535  
4540.0      5105.6176758    2975.3479004    2736.1308594  
4560.0      5114.3022461    2981.4072266    2736.4116211  
4580.0      5122.9863281    2987.4660645    2736.6923828  
4600.0      5131.6704102    2993.5251465    2736.9731445  
4620.0      5140.3540039    2999.5842285    2737.2539062  
4640.0      5149.0380859    3005.6430664    2737.5346680  
4660.0      5157.7226562    3011.7021484    2737.8154297  
4680.0      5166.4067383    3017.7612305    2738.0964355  
4700.0      5175.0903320    3023.8203125    2738.3769531  
4720.0      5183.7744141    3029.8793945    2738.6579590  
4740.0      5192.4589844    3035.9382324    2738.9387207  
4760.0      5201.1430664    3041.9975586    2739.2194824  
4780.0      5209.8271484    3048.0563965    2739.5004883  
4800.0      5218.5112305    3054.1154785    2739.7812500  
4820.0      5227.1953125    3060.1745605    2740.0620117  
4840.0      5235.8789062    3066.2336426    2740.3427734  
4860.0      5244.5625000    3072.2924805    2740.6235352  
4880.0      5253.2470703    3078.3518066    2740.9042969  
4900.0      5261.9311523    3084.4106445    2741.1850586  
4920.0      5270.6152344    3090.4699707    2741.4658203  
4940.0      5279.2993164    3096.5288086    2741.7465820  
4960.0      5287.9833984    3102.5878906    2742.0275879  
4980.0      5296.6674805    3108.6469727    2742.3083496  
5000.0      5305.3515625    3114.7060547    2742.5891113  
