# CE_24157 -118.36200543 34.00828078
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       696.4910278     160.0000000    1974.9759521  
  20.0      1534.6899414     365.7000122    2107.3276367  
  40.0      1661.5500488     390.0000000    2127.3588867  
  60.0      1630.7218018     450.0000000    2122.4909668  
  80.0      1633.6011963     480.0000000    2122.9455566  
 100.0      1647.9008789     480.0000000    2125.2036133  
 120.0      1679.7647705     480.0000000    2130.2348633  
 140.0      1732.4995117     480.0000000    2138.5617676  
 160.0      1807.0290527     480.0000000    2150.3298340  
 180.0      1902.1735840     501.3399658    2165.3532715  
 200.0      2014.9039307     528.7699585    2183.1533203  
 220.0      2049.9167480     528.7699585    2188.6818848  
 240.0      2082.6308594     559.2500000    2193.8474121  
 260.0      2113.3886719     559.2500000    2198.7041016  
 280.0      2142.4589844     559.2500000    2203.2941895  
 300.0      2170.0551758     559.2500000    2207.6518555  
 320.0      2255.1767578    1109.3842773    2232.1943359  
 340.0      2259.1025391    1111.4602051    2235.2468262  
 360.0      2262.6489258    1113.3237305    2238.1740723  
 380.0      2265.8530273    1114.9947510    2240.9887695  
 400.0      2268.7470703    1116.4912109    2243.7009277  
 420.0      2271.3591309    1117.8286133    2246.3200684  
 440.0      2273.7124023    1119.0198975    2248.8544922  
 460.0      2275.8293457    1120.0771484    2251.3103027  
 480.0      2277.7275391    1121.0098877    2253.6940918  
 500.0      2279.4226074    1121.8276367    2256.0109863  
 520.0      2287.6594238    1129.6101074    2258.2658691  
 540.0      2295.7209473    1137.2929688    2260.4628906  
 560.0      2303.6198730    1144.8825684    2262.6062012  
 580.0      2311.3647461    1152.3842773    2264.6989746  
 600.0      2318.9660645    1159.8037109    2266.7438965  
 620.0      2326.4318848    1167.1456299    2268.7446289  
 640.0      2333.7700195    1174.4143066    2270.7031250  
 660.0      2340.9873047    1181.6131592    2272.6218262  
 680.0      2348.0905762    1188.7464600    2274.5026855  
 700.0      2355.0861816    1195.8177490    2276.3481445  
 720.0      2361.9785156    1202.8298340    2278.1596680  
 740.0      2368.7729492    1209.7847900    2279.9387207  
 760.0      2375.4746094    1216.6864014    2281.6872559  
 780.0      2382.0878906    1223.5371094    2283.4069824  
 800.0      2388.6157227    1230.3383789    2285.0981445  
 820.0      2395.0629883    1237.0924072    2286.7626953  
 840.0      2401.4323730    1243.8016357    2288.4016113  
 860.0      2407.7275391    1250.4677734    2290.0163574  
 880.0      2413.9509277    1257.0917969    2291.6069336  
 900.0      2420.1062012    1263.6765137    2293.1752930  
 920.0      2426.1955566    1270.2231445    2294.7221680  
 940.0      2432.2211914    1276.7322998    2296.2478027  
 960.0      2438.1857910    1283.2058105    2297.7534180  
 980.0      2444.0913086    1289.6451416    2299.2395020  
1000.0      2449.9404297    1296.0511475    2300.9194336  
1020.0      2455.7871094    1303.9468994    2302.8044434  
1040.0      2461.5800781    1311.8114014    2304.6669922  
1060.0      2467.3225098    1319.6459961    2306.5073242  
1080.0      2473.0151367    1327.4516602    2308.3264160  
1100.0      2478.6589355    1335.2287598    2310.1250000  
1120.0      2484.2580566    1342.9796143    2311.9038086  
1140.0      2489.8105469    1350.7030029    2313.6630859  
1160.0      2495.3198242    1358.4010010    2315.4035645  
1180.0      2500.7866211    1366.0739746    2317.1259766  
1200.0      2506.2121582    1375.7336426    2318.8305664  
1220.0      2511.5976562    1388.0270996    2320.5180664  
1240.0      2516.9443359    1400.2562256    2322.1889648  
1260.0      2522.2529297    1412.4224854    2323.8432617  
1280.0      2527.5251465    1424.5284424    2325.4821777  
1300.0      2532.7609863    1436.5748291    2327.1054688  
1320.0      2537.9616699    1448.5633545    2328.7138672  
1340.0      2543.1289062    1460.4957275    2330.3076172  
1360.0      2548.2626953    1472.3731689    2331.8872070  
1380.0      2553.3637695    1484.1962891    2333.4526367  
1400.0      2558.4335938    1495.9674072    2335.0048828  
1420.0      2563.4724121    1507.6871338    2336.5434570  
1440.0      2568.4814453    1519.3574219    2338.0695801  
1460.0      2576.9936523    1530.9783936    2339.5827637  
1480.0      2587.9504395    1542.5516357    2341.0837402  
1500.0      2598.8315430    1554.0784912    2342.5727539  
1520.0      2612.9709473    1563.8419189    2344.0498047  
1540.0      2627.0378418    1573.5610352    2345.5153809  
1560.0      2641.0329590    1583.2362061    2346.9697266  
1580.0      2654.9584961    1592.8686523    2348.4130859  
1600.0      2668.8154297    1602.4588623    2349.8457031  
1620.0      2682.6054688    1612.0079346    2351.2675781  
1640.0      2696.3298340    1621.5167236    2352.6791992  
1660.0      2709.9899902    1630.9859619    2354.0805664  
1680.0      2723.5871582    1640.4166260    2355.4721680  
1700.0      2737.1225586    1649.8089600    2356.8537598  
1720.0      2750.5974121    1659.1639404    2358.2258301  
1740.0      2764.0136719    1668.4830322    2359.5888672  
1760.0      2777.3696289    1677.7645264    2360.9421387  
1780.0      2790.6689453    1687.0115967    2362.2866211  
1800.0      2803.9125977    1696.2239990    2363.6223145  
1820.0      2817.1010742    1705.4023438    2364.9492188  
1840.0      2830.2363281    1714.5479736    2366.2678223  
1860.0      2843.3168945    1723.6591797    2367.5776367  
1880.0      2856.3452148    1732.7385254    2368.8793945  
1900.0      2869.3227539    1741.7864990    2370.1730957  
1920.0      2882.2497559    1750.8028564    2371.4587402  
1940.0      2895.1271973    1759.7886963    2372.7365723  
1960.0      2907.9553223    1768.7437744    2374.0065918  
1980.0      2920.7360840    1777.6693115    2375.2690430  
2000.0      2933.4697266    1786.5662842    2376.5244141  
2020.0      2949.5114746    1796.4177246    2377.7719727  
2040.0      2965.5070801    1806.2408447    2379.0126953  
2060.0      2981.4580078    1816.0360107    2380.2460938  
2080.0      2997.3647461    1825.8035889    2381.4724121  
2100.0      3013.2277832    1835.5444336    2382.6921387  
2120.0      3029.0476074    1845.2576904    2383.9047852  
2140.0      3044.8254395    1854.9450684    2385.1108398  
2160.0      3060.5622559    1864.6070557    2386.3105469  
2180.0      3076.2578125    1874.2436523    2387.5039062  
2200.0      3091.9125977    1883.8540039    2388.6904297  
2220.0      3107.5280762    1893.4401855    2389.8708496  
2240.0      3123.1037598    1903.0013428    2391.0451660  
2260.0      3138.6411133    1912.5389404    2392.2133789  
2280.0      3160.6909180    1926.6961670    2394.4096680  
2300.0      3200.7319336    1953.6468506    2399.4470215  
2320.0      3239.7768555    1979.9456787    2404.3271484  
2340.0      3277.9052734    2005.6437988    2409.0622559  
2360.0      3315.1865234    2030.7856445    2413.6638184  
2380.0      3351.6831055    2055.4121094    2418.1416016  
2400.0      3387.4489746    2079.5566406    2422.5036621  
2420.0      3422.5336914    2103.2524414    2426.7583008  
2440.0      3456.9814453    2126.5278320    2430.9125977  
2460.0      3490.8308105    2149.4069824    2434.9721680  
2480.0      3524.1188965    2171.9150391    2438.9431152  
2500.0      3556.8781738    2194.0722656    2442.8305664  
2520.0      3579.9992676    2208.3937988    2446.6391602  
2540.0      3602.6474609    2222.4008789    2450.3730469  
2560.0      3624.8481445    2236.1108398    2454.0363770  
2580.0      3646.6240234    2249.5373535    2457.6325684  
2600.0      3667.9958496    2262.6948242    2461.1647949  
2620.0      3688.9829102    2275.5952148    2464.6364746  
2640.0      3709.6027832    2288.2509766    2468.0500488  
2660.0      3729.8730469    2300.6723633    2471.4084473  
2680.0      3749.8076172    2312.8693848    2474.7138672  
2700.0      3769.4218750    2324.8515625    2477.9687500  
2720.0      3788.7316895    2336.6301270    2481.1755371  
2740.0      3807.7434082    2348.2080078    2484.3352051  
2760.0      3826.4755859    2359.5988770    2487.4509277  
2780.0      3844.9355469    2370.8061523    2490.5234375  
2800.0      3863.1306152    2381.8354492    2493.5541992  
2820.0      3881.0759277    2392.6962891    2496.5454102  
2840.0      3898.7768555    2403.3928223    2499.4982910  
2860.0      3916.2441406    2411.3769531    2502.4140625  
2880.0      3933.4851074    2418.7023926    2505.2941895  
2900.0      3950.5075684    2425.9018555    2508.1398926  
2920.0      3967.3188477    2432.9792480    2510.9521484  
2940.0      3983.9245605    2439.9377441    2513.7319336  
2960.0      4000.3325195    2446.7824707    2516.4804688  
2980.0      4016.5488281    2453.5161133    2519.1987305  
3000.0      4032.5791016    2460.1428223    2521.8876953  
3020.0      4046.5024414    2464.0534668    2524.5480957  
3040.0      4060.2504883    2467.8627930    2527.1806641  
3060.0      4073.8278809    2471.5737305    2529.7863770  
3080.0      4087.2399902    2475.1889648    2532.3659668  
