# CI_Q0042 -117.65788946 33.92600730
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       348.4389954     207.2539978    1920.0185547  
  20.0      1387.3299561     487.6560059    2084.0593262  
  40.0      1708.3199463     640.0479736    2134.7436523  
  60.0      1688.8087158     753.8795166    2131.6628418  
  80.0      1698.3358154     759.3813477    2133.1672363  
 100.0      1726.3911133     775.6403809    2137.5971680  
 120.0      1778.6365967     806.1432495    2145.8466797  
 140.0      1857.7775879     852.8930664    2158.3430176  
 160.0      1963.9865723     916.6269531    2175.1135254  
 180.0      2095.1828613     996.8582764    2195.8293457  
 200.0      2309.4599609    1106.9107666    2238.3789062  
 220.0      2320.1518555    1103.0705566    2243.5112305  
 240.0      2329.9096680    1099.2303467    2248.3356934  
 260.0      2338.8713379    1095.3901367    2252.8977051  
 280.0      2347.1435547    1091.5499268    2257.2321777  
 300.0      2354.8125000    1087.7097168    2261.3679199  
 320.0      2361.9482422    1167.4506836    2265.3278809  
 340.0      2368.6088867    1170.8909912    2269.1308594  
 360.0      2374.8435059    1174.0880127    2272.7937012  
 380.0      2380.6921387    1177.0644531    2276.3288574  
 400.0      2386.1899414    1179.8395996    2279.7485352  
 420.0      2391.3684082    1182.4318848    2283.0632324  
 440.0      2396.2514648    1184.8537598    2286.2802734  
 460.0      2400.8642578    1187.1201172    2289.4079590  
 480.0      2405.2255859    1189.2412109    2292.4528809  
 500.0      2409.3535156    1191.2274170    2295.4208984  
 520.0      2423.6401367    1198.5294189    2298.3171387  
 540.0      2437.7229004    1205.7131348    2301.4909668  
 560.0      2451.6162109    1212.7867432    2305.0893555  
 580.0      2465.3300781    1219.7561035    2308.6110840  
 600.0      2478.8745117    1226.6265869    2312.0598145  
 620.0      2492.2597656    1233.4041748    2315.4406738  
 640.0      2505.4941406    1241.8996582    2318.7565918  
 660.0      2518.5859375    1257.5130615    2322.0112305  
 680.0      2531.5419922    1272.9042969    2325.2077637  
 700.0      2544.3676758    1288.0811768    2328.3483887  
 720.0      2557.0720215    1303.0578613    2331.4367676  
 740.0      2569.6579590    1317.8404541    2334.4746094  
 760.0      2582.1315918    1332.4375000    2337.4643555  
 780.0      2601.3334961    1346.8579102    2340.4082031  
 800.0      2625.1975098    1361.1059570    2343.3071289  
 820.0      2648.7951660    1375.1918945    2346.1643066  
 840.0      2672.1369629    1389.1218262    2348.9809570  
 860.0      2695.2294922    1402.8992920    2351.7583008  
 880.0      2718.0839844    1416.5312500    2354.4980469  
 900.0      2740.7092285    1430.0228271    2357.2016602  
 920.0      2763.1132812    1443.3785400    2359.8701172  
 940.0      2785.3034668    1456.6032715    2362.5051270  
 960.0      2807.2875977    1469.7010498    2365.1074219  
 980.0      2829.0725098    1482.6763916    2367.6782227  
1000.0      2850.6645508    1495.5328369    2370.2185059  
1020.0      2871.1298828    1510.1026611    2372.7294922  
1040.0      2891.4135742    1524.5607910    2375.2119141  
1060.0      2911.5227051    1538.9104004    2377.6665039  
1080.0      2931.4619141    1553.1553955    2380.0944824  
1100.0      2951.2358398    1567.2977295    2382.4960938  
1120.0      2970.8498535    1581.3410645    2384.8728027  
1140.0      2990.3078613    1595.2873535    2387.2246094  
1160.0      3009.6145020    1609.1398926    2389.5527344  
1180.0      3028.7744141    1622.9008789    2391.8574219  
1200.0      3047.7905273    1636.5725098    2394.1396484  
1220.0      3066.6672363    1650.1572266    2396.3996582  
1240.0      3085.4082031    1663.6574707    2398.6384277  
1260.0      3104.0166016    1677.0744629    2400.8562012  
