# CI_Q0018 -117.95288742 33.69603487
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       388.0412598     161.7757874    1926.2717285  
  20.0      1278.0925293     357.0277710    2066.8107910  
  40.0      1430.9265137     440.2369385    2090.9433594  
  60.0      1312.2416992     482.2000122    2072.2028809  
  80.0      1304.7059326     526.3900146    2071.0131836  
 100.0      1302.6800537     559.8800049    2070.6931152  
 120.0      1313.4335938     584.2700195    2072.3911133  
 140.0      1341.8398438     602.5700073    2076.8764648  
 160.0      1390.6398926     586.9514771    2084.5820312  
 180.0      1460.5935059     623.8900146    2095.6276855  
 200.0      1550.6307373     651.3200073    2109.8447266  
 220.0      1600.6334229     651.3200073    2117.7399902  
 240.0      1647.6920166     681.7999878    2125.1706543  
 260.0      1692.2053223     681.7999878    2132.1992188  
 280.0      1734.4930420     681.7999878    2138.8764648  
 300.0      1774.8133545     681.7999878    2145.2431641  
 320.0      1813.3802490     826.5872192    2151.3327637  
 340.0      1850.3732910     848.4918213    2157.1738281  
 360.0      1885.9432373     869.6854858    2162.7905273  
 380.0      1920.2197266     890.2280884    2168.2026367  
 400.0      1953.3145752     910.1727295    2173.4284668  
 420.0      1985.3243408     929.5646362    2178.4826660  
 440.0      2016.3339844     948.4446411    2183.3791504  
 460.0      2046.4176025     966.8477783    2188.1293945  
 480.0      2075.6425781     984.8065186    2192.7438965  
 500.0      1933.7282715    1017.3095703    2220.9909668  
 520.0      1949.4060059    1025.2700195    2224.3508301  
 540.0      1964.8259277    1033.0993652    2227.6257324  
 560.0      1980.0034180    1040.8044434    2230.8203125  
 580.0      1994.9528809    1048.3927002    2233.9401855  
 600.0      2009.6876221    1055.8702393    2236.9890137  
 620.0      2024.2189941    1063.2424316    2239.9707031  
 640.0      2038.5583496    1070.5148926    2242.8891602  
 660.0      2052.7148438    1077.6920166    2245.7473145  
 680.0      2066.6982422    1084.7788086    2248.5483398  
 700.0      2080.5166016    1091.7785645    2251.2949219  
 720.0      2094.1782227    1098.6960449    2253.9897461  
 740.0      2107.6894531    1105.5339355    2256.6352539  
 760.0      2121.0571289    1112.2956543    2259.2333984  
 780.0      2134.2890625    1118.9851074    2261.7866211  
 800.0      2147.3886719    1125.6041260    2264.2961426  
 820.0      2160.3625488    1132.1557617    2266.7644043  
 840.0      2173.2163086    1138.6433105    2269.1931152  
 860.0      2185.9536133    1145.0679932    2271.5832520  
 880.0      2198.5791016    1151.4323730    2273.9365234  
 900.0      2211.0979004    1157.7390137    2276.2546387  
 920.0      2223.5131836    1163.9897461    2278.5388184  
 940.0      2235.8288574    1170.1860352    2280.7897949  
 960.0      2248.0485840    1176.3300781    2283.0092773  
 980.0      2260.1748047    1182.4233398    2285.1979980  
1000.0      2272.2119141    1188.4676514    2287.3571777  
1020.0      2284.8884277    1195.1085205    2289.4877930  
1040.0      2297.4809570    1201.7032471    2291.5908203  
1060.0      2309.9924316    1208.2532959    2293.6672363  
1080.0      2322.4250488    1214.7597656    2295.7172852  
1100.0      2334.7812500    1221.2241211    2297.7424316  
1120.0      2347.0637207    1227.6474609    2299.7431641  
1140.0      2359.2744141    1234.0307617    2302.2373047  
1160.0      2371.4150391    1240.3753662    2304.7790527  
1180.0      2383.4880371    1246.6820068    2307.2915039  
1200.0      2395.4953613    1252.9519043    2309.7758789  
1220.0      2407.4389648    1259.1860352    2312.2329102  
1240.0      2419.3200684    1265.3853760    2314.6630859  
1260.0      2431.1403809    1271.5504150    2317.0673828  
1280.0      2442.9020996    1281.3956299    2319.4462891  
1300.0      2454.6059570    1294.0117188    2321.8005371  
1320.0      2466.2539062    1306.5391846    2324.1308594  
1340.0      2477.8476562    1318.9807129    2326.4377441  
1360.0      2489.3879395    1331.3372803    2328.7219238  
1380.0      2500.8762207    1343.6113281    2330.9836426  
1400.0      2512.3134766    1355.8033447    2333.2233887  
1420.0      2523.7014160    1367.9174805    2335.4421387  
1440.0      2535.0412598    1379.9544678    2337.6401367  
1460.0      2550.8073730    1391.9152832    2339.8178711  
1480.0      2570.6887207    1403.8022461    2341.9758301  
1500.0      2590.4479980    1415.6168213    2344.1145020  
1520.0      2605.6289062    1425.1541748    2346.2341309  
1540.0      2620.6923828    1434.6217041    2348.3352051  
1560.0      2635.6416016    1444.0217285    2350.4184570  
1580.0      2650.4782715    1453.3546143    2352.4838867  
1600.0      2665.2053223    1462.6220703    2354.5317383  
1620.0      2679.8239746    1471.8250732    2356.5627441  
1640.0      2694.3383789    1480.9655762    2358.5771484  
1660.0      2708.7487793    1490.0440674    2360.5751953  
1680.0      2723.0576172    1499.0616455    2362.5571289  
1700.0      2737.2678223    1508.0203857    2364.5236816  
1720.0      2751.3806152    1516.9201660    2366.4746094  
1740.0      2765.3979492    1525.7628174    2368.4106445  
1760.0      2779.3220215    1534.5493164    2370.3317871  
1780.0      2809.7705078    1554.9339600    2374.8623047  
1800.0      2870.5493164    1596.7341309    2384.1818848  
1820.0      2927.5046387    1636.0303955    2392.8977051  
1840.0      2981.2119141    1673.1921387    2401.1008301  
1860.0      3032.1215820    1708.5090332    2408.8620605  
1880.0      3080.5942383    1742.2141113    2416.2385254  
1900.0      3126.9252930    1774.4990234    2423.2768555  
1920.0      3171.3505859    1805.5168457    2430.0141602  
1940.0      3214.0756836    1835.4018555    2436.4831543  
1960.0      3255.2673340    1864.2626953    2442.7099609  
1980.0      3295.0744629    1892.1967773    2448.7180176  
2000.0      3333.6171875    1919.2834473    2454.5266113  
2020.0      3372.0222168    1946.4125977    2460.1528320  
2040.0      3409.3623047    1972.8249512    2465.6108398  
2060.0      3445.7238770    1998.5778809    2470.9143066  
2080.0      3481.1774902    2023.7181396    2476.0744629  
2100.0      3515.7880859    2048.2885742    2481.1015625  
2120.0      3549.6125488    2072.3264160    2486.0043945  
2140.0      3582.7023926    2095.8664551    2490.7912598  
2160.0      3615.1040039    2118.9389648    2495.4694824  
2180.0      3646.8591309    2141.5231934    2500.0456543  
2200.0      3678.0043945    2158.9943848    2504.5253906  
2220.0      3708.5761719    2176.1342773    2508.9147949  
2240.0      3738.6035156    2192.9599609    2513.2182617  
2260.0      3768.1164551    2209.4887695    2517.4404297  
2280.0      3786.7033691    2219.7094727    2519.9370117  
2300.0      3797.5263672    2225.4475098    2521.2080078  
2320.0      3808.3059082    2231.1606445    2522.4721680  
2340.0      3819.0456543    2236.8503418    2523.7299805  
2360.0      3829.7431641    2242.5161133    2524.9812012  
2380.0      3840.3996582    2248.1579590    2526.2260742  
2400.0      3851.0173340    2253.7775879    2527.4643555  
2420.0      3861.5937500    2259.3732910    2528.6965332  
2440.0      3872.1303711    2264.9458008    2529.9223633  
2460.0      3882.6291504    2270.4970703    2531.1420898  
2480.0      3893.0893555    2276.0256348    2532.3557129  
2500.0      3903.5131836    2281.5332031    2533.5637207  
2520.0      3908.8173828    2282.1347656    2534.7656250  
2540.0      3914.0854492    2282.7150879    2535.9619141  
2560.0      3919.3168945    2283.2749023    2537.1525879  
2580.0      3924.5136719    2283.8142090    2538.3376465  
2600.0      3929.6762695    2284.3339844    2539.5173340  
2620.0      3934.8022461    2284.8325195    2540.6911621  
2640.0      3939.8930664    2285.3107910    2541.8593750  
2660.0      3944.9516602    2285.7702637    2543.0227051  
2680.0      3949.9770508    2286.2111816    2544.1806641  
2700.0      3954.9697266    2286.6325684    2545.3334961  
2720.0      3959.9291992    2287.0351562    2546.4812012  
2740.0      3964.8574219    2287.4194336    2547.6237793  
2760.0      3969.7539062    2287.7856445    2548.7614746  
2780.0      3974.6186523    2288.1333008    2549.8940430  
2800.0      3979.4526367    2288.4636230    2551.0219727  
2820.0      3984.2587891    2288.7773438    2552.1452637  
2840.0      3989.0280762    2289.0700684    2553.2626953  
2860.0      3993.7734375    2289.3488770    2554.3764648  
2880.0      3998.4873047    2289.6096191    2555.4853516  
2900.0      4003.1733398    2289.8540039    2556.5898438  
2920.0      4007.8286133    2290.0810547    2557.6894531  
2940.0      4012.4565430    2290.2917480    2558.7846680  
2960.0      4017.0561523    2290.4865723    2559.8754883  
2980.0      4021.6264648    2290.6643066    2560.9614258  
3000.0      4026.1728516    2290.8283691    2562.0439453  
3020.0      4032.1923828    2291.8671875    2563.1215820  
3040.0      4038.1870117    2292.8916016    2564.1953125  
3060.0      4044.1503906    2293.8979492    2565.2641602  
3080.0      4050.0942383    2294.8930664    2566.3298340  
3100.0      4056.0039062    2295.8684082    2567.3901367  
3120.0      4061.8940430    2296.8325195    2568.4475098  
3140.0      4067.7570801    2297.7810059    2569.5004883  
3160.0      4073.5944824    2298.7148438    2570.5495605  
3180.0      4079.4069824    2299.6340332    2571.5944824  
3200.0      4085.1950684    2300.5390625    2572.6357422  
3220.0      4090.9587402    2301.4301758    2573.6728516  
3240.0      4096.6958008    2302.3059082    2574.7060547  
3260.0      4102.4150391    2303.1713867    2575.7363281  
3280.0      4108.1035156    2304.0190430    2576.7617188  
3300.0      4113.7739258    2304.8562012    2577.7844238  
3320.0      4119.4194336    2305.6789551    2578.8029785  
3340.0      4125.0415039    2306.4882812    2579.8178711  
3360.0      4130.6411133    2307.2846680    2580.8293457  
3380.0      4136.2177734    2308.0676270    2581.8371582  
3400.0      4141.7724609    2308.8383789    2582.8413086  
3420.0      4147.3056641    2309.5961914    2583.8422852  
3440.0      4152.8159180    2310.3413086    2584.8395996  
3460.0      4158.3032227    2311.0727539    2585.8332520  
3480.0      4163.7744141    2311.7949219    2586.8244629  
3500.0      4169.2172852    2312.5007324    2587.8110352  
3520.0      4179.8515625    2317.3869629    2588.7954102  
3540.0      4190.4614258    2322.2595215    2589.7758789  
3560.0      4201.0517578    2327.1210938    2590.7531738  
3580.0      4211.6220703    2331.9702148    2591.7272949  
3600.0      4222.1713867    2336.8078613    2592.6982422  
3620.0      4232.7006836    2341.6340332    2593.6660156  
3640.0      4243.2104492    2346.4487305    2594.6306152  
3660.0      4253.6997070    2351.2514648    2595.5920410  
3680.0      4264.1699219    2356.0434570    2596.5505371  
3700.0      4274.6206055    2360.8239746    2597.5058594  
3720.0      4285.0522461    2365.5932617    2598.4580078  
3740.0      4295.4638672    2370.3515625    2599.4072266  
3760.0      4305.8588867    2375.0998535    2600.3537598  
3780.0      4316.2329102    2379.8364258    2601.2968750  
3800.0      4326.5898438    2384.5625000    2602.2373047  
3820.0      4336.9277344    2389.2780762    2603.1750488  
3840.0      4347.2475586    2393.9831543    2604.1096191  
3860.0      4357.5498047    2398.6777344    2605.0415039  
3880.0      4367.8330078    2403.3618164    2605.9704590  
3900.0      4378.0991211    2408.0358887    2606.8964844  
3920.0      4388.3476562    2412.6997070    2607.8198242  
3940.0      4398.5786133    2417.3532715    2608.7404785  
3960.0      4408.7919922    2421.9970703    2609.6584473  
3980.0      4418.9887695    2426.6308594    2610.5737305  
4000.0      4429.1674805    2431.2543945    2611.4860840  
4020.0      4441.2114258    2436.5087891    2612.3957520  
4040.0      4453.2387695    2441.7536621    2613.3029785  
4060.0      4465.2500000    2446.9890137    2614.2075195  
4080.0      4477.2441406    2452.2145996    2615.1093750  
4100.0      4489.2216797    2457.4306641    2616.0087891  
4120.0      4501.1831055    2462.6374512    2616.9055176  
4140.0      4513.1284180    2467.8352051    2617.7998047  
4160.0      4525.0576172    2473.0231934    2618.6914062  
4180.0      4536.9711914    2478.2021484    2619.5805664  
4200.0      4548.8691406    2483.3723145    2620.4672852  
4220.0      4560.7514648    2488.5332031    2621.3515625  
4240.0      4572.6186523    2493.6855469    2622.2333984  
4260.0      4584.4697266    2498.8286133    2623.1127930  
4280.0      4596.3056641    2503.9628906    2623.9897461  
4300.0      4608.1284180    2509.0898438    2624.8647461  
