# CI_Q0023 -117.57605028 33.95505777
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       360.8139954     228.5930023    1921.9725342  
  20.0      1921.5999756     332.2200012    2168.4206543  
  40.0      1920.6914062     387.0820007    2168.2770996  
  60.0      2129.3115234     441.9429932    2201.2182617  
  80.0      2399.4829102     502.8999939    2243.8784180  
 100.0      2770.6657715     502.8999939    2302.4880371  
 120.0      3231.3281250     563.8569946    2375.2268066  
 140.0      3767.1567383     563.8569946    2459.8339844  
 160.0      4361.5053711     624.8140259    2553.6816406  
 180.0      4995.9067383     624.8140259    2653.8537598  
 200.0      5538.0571289    1128.8326416    2757.2377930  
 220.0      5538.4711914    1123.7043457    2757.2409668  
 240.0      5538.8647461    1118.5760498    2757.2409668  
 260.0      5539.2578125    1113.4477539    2757.2409668  
 280.0      5539.6513672    1108.3194580    2757.2409668  
 300.0      5540.0449219    1103.1911621    2757.2409668  
 320.0      5540.4384766    2996.1896973    2757.2409668  
 340.0      5540.8320312    2991.0615234    2757.2409668  
 360.0      5541.2255859    2985.9331055    2757.2409668  
 380.0      5541.6186523    2980.8049316    2757.2409668  
 400.0      5542.0122070    2975.6767578    2757.2409668  
 420.0      5542.4057617    2970.5483398    2757.2409668  
 440.0      5542.7993164    2965.4201660    2757.2409668  
 460.0      5543.1928711    2960.2917480    2757.2409668  
 480.0      5543.5864258    2955.1635742    2757.2409668  
 500.0      5543.9794922    2950.0351562    2757.2409668  
 520.0      5549.5185547    2953.8527832    2757.2409668  
 540.0      5555.0576172    2957.6704102    2757.2409668  
 560.0      5560.5966797    2961.4880371    2757.2409668  
 580.0      5566.1352539    2965.3054199    2757.2409668  
 600.0      5571.6743164    2969.1230469    2757.2409668  
 620.0      5577.2133789    2972.9406738    2757.2409668  
 640.0      5582.7519531    2976.7580566    2757.2409668  
 660.0      5588.2910156    2980.5756836    2757.2409668  
 680.0      5593.8300781    2984.3933105    2757.2409668  
 700.0      5599.3691406    2988.2106934    2757.2409668  
 720.0      5604.9077148    2992.0283203    2757.2409668  
 740.0      5610.4467773    2995.8459473    2757.2409668  
 760.0      5615.9858398    2999.6633301    2757.2409668  
 780.0      5621.5244141    3003.4809570    2757.2409668  
 800.0      5627.0634766    3007.2985840    2757.2409668  
 820.0      5632.6025391    3011.1162109    2757.2409668  
 840.0      5638.1411133    3014.9335938    2757.2409668  
 860.0      5643.6801758    3018.7512207    2757.2409668  
 880.0      5649.2192383    3022.5688477    2757.2409668  
 900.0      5654.7583008    3026.3862305    2757.2409668  
 920.0      5660.2968750    3030.2038574    2757.2409668  
 940.0      5665.8359375    3034.0214844    2757.2409668  
 960.0      5671.3750000    3037.8388672    2757.2409668  
 980.0      5676.9135742    3041.6564941    2757.2409668  
1000.0      5682.4624023    3045.4824219    2757.2424316  
1020.0      5687.9687500    3051.6926270    2757.3686523  
1040.0      5693.4760742    3057.9038086    2757.4948730  
1060.0      5698.9824219    3064.1140137    2757.6210938  
1080.0      5704.4897461    3070.3247070    2757.7473145  
1100.0      5709.9956055    3076.5351562    2757.8732910  
1120.0      5715.5024414    3082.7460938    2757.9995117  
1140.0      5721.0087891    3088.9562988    2758.1257324  
1160.0      5726.5161133    3095.1672363    2758.2519531  
1180.0      5732.0229492    3101.3776855    2758.3781738  
1200.0      5737.5288086    3107.5881348    2758.5041504  
1220.0      5743.0356445    3113.7988281    2758.6303711  
1240.0      5748.5424805    3120.0095215    2758.7565918  
1260.0      5754.0493164    3126.2197266    2758.8828125  
1280.0      5759.5561523    3132.4306641    2759.0087891  
1300.0      5765.0629883    3138.6408691    2759.1352539  
1320.0      5770.5688477    3144.8515625    2759.2612305  
1340.0      5776.0761719    3151.0622559    2759.3874512  
1360.0      5781.5825195    3157.2729492    2759.5136719  
1380.0      5787.0893555    3163.4831543    2759.6396484  
1400.0      5792.5961914    3169.6940918    2759.7661133  
1420.0      5798.1025391    3175.9042969    2759.8920898  
1440.0      5803.6093750    3182.1152344    2760.0183105  
1460.0      5809.1166992    3188.3256836    2760.1445312  
1480.0      5814.6225586    3194.5363770    2760.2705078  
1500.0      5820.1298828    3200.7470703    2760.3969727  
1520.0      5823.7871094    3204.5556641    2760.5229492  
1540.0      5827.4443359    3208.3642578    2760.6491699  
1560.0      5831.1020508    3212.1728516    2760.7753906  
1580.0      5834.7592773    3215.9816895    2760.9013672  
1600.0      5838.4165039    3219.7905273    2761.0275879  
1620.0      5842.0737305    3223.5991211    2761.1538086  
1640.0      5845.7309570    3227.4077148    2761.2800293  
1660.0      5849.3891602    3231.2165527    2761.4062500  
1680.0      5853.0458984    3235.0253906    2761.5322266  
1700.0      5856.7036133    3238.8339844    2761.6586914  
1720.0      5860.3613281    3242.6425781    2761.7846680  
1740.0      5864.0185547    3246.4514160    2761.9108887  
1760.0      5867.6757812    3250.2597656    2762.0371094  
1780.0      5871.3330078    3254.0688477    2762.1630859  
1800.0      5874.9912109    3257.8771973    2762.2895508  
1820.0      5878.6479492    3261.6860352    2762.4155273  
1840.0      5882.3051758    3265.4946289    2762.5417480  
1860.0      5885.9628906    3269.3034668    2762.6679688  
1880.0      5889.6206055    3273.1120605    2762.7941895  
1900.0      5893.2778320    3276.9208984    2762.9204102  
1920.0      5896.9350586    3280.7294922    2763.0463867  
1940.0      5900.5932617    3284.5380859    2763.1728516  
1960.0      5904.2500000    3288.3469238    2763.2988281  
1980.0      5907.9077148    3292.1557617    2763.4250488  
2000.0      5911.5649414    3295.9641113    2763.5510254  
2020.0      5914.3208008    3299.3244629    2763.6772461  
2040.0      5917.0771484    3302.6845703    2763.8034668  
2060.0      5919.8320312    3306.0449219    2763.9296875  
2080.0      5922.5883789    3309.4050293    2764.0556641  
2100.0      5925.3447266    3312.7651367    2764.1821289  
2120.0      5928.1000977    3316.1252441    2764.3081055  
2140.0      5930.8564453    3319.4858398    2764.4343262  
2160.0      5933.6123047    3322.8459473    2764.5605469  
2180.0      5936.3676758    3326.2060547    2764.6865234  
2200.0      5939.1245117    3329.5664062    2764.8129883  
2220.0      5941.8798828    3332.9265137    2764.9389648  
2240.0      5944.6357422    3336.2866211    2765.0651855  
2260.0      5947.3916016    3339.6469727    2765.1914062  
2280.0      5950.1474609    3343.0073242    2765.3176270  
2300.0      5952.9033203    3346.3671875    2765.4436035  
2320.0      5955.6591797    3349.7277832    2765.5698242  
2340.0      5958.4150391    3353.0876465    2765.6960449  
2360.0      5961.1713867    3356.4479980    2765.8222656  
2380.0      5963.9267578    3359.8081055    2765.9482422  
2400.0      5966.6831055    3363.1682129    2766.0747070  
2420.0      5969.4389648    3366.5288086    2766.2006836  
2440.0      5972.1948242    3369.8889160    2766.3269043  
2460.0      5974.9506836    3373.2490234    2766.4531250  
2480.0      5977.7065430    3376.6091309    2766.5793457  
2500.0      5980.4624023    3379.9692383    2766.7053223  
2520.0      5979.3247070    3380.6645508    2766.8315430  
2540.0      5978.1865234    3381.3598633    2766.9577637  
2560.0      5977.0483398    3382.0549316    2767.0839844  
2580.0      5975.9101562    3382.7500000    2767.2099609  
2600.0      5974.7714844    3383.4450684    2767.3361816  
2620.0      5973.6337891    3384.1403809    2767.4624023  
2640.0      5972.4960938    3384.8352051    2767.5886230  
2660.0      5971.3574219    3385.5305176    2767.7148438  
2680.0      5970.2197266    3386.2258301    2767.8410645  
2700.0      5969.0815430    3386.9208984    2767.9672852  
2720.0      5967.9433594    3387.6159668    2768.0932617  
2740.0      5966.8051758    3388.3112793    2768.2194824  
2760.0      5965.6665039    3389.0061035    2768.3457031  
2780.0      5964.5283203    3389.7011719    2768.4716797  
2800.0      5963.3911133    3390.3962402    2768.5981445  
2820.0      5962.2524414    3391.0915527    2768.7241211  
2840.0      5961.1142578    3391.7866211    2768.8503418  
2860.0      5959.9770508    3392.4816895    2768.9765625  
2880.0      5958.8383789    3393.1767578    2769.1027832  
2900.0      5957.7001953    3393.8720703    2769.2290039  
2920.0      5956.5615234    3394.5671387    2769.3549805  
2940.0      5955.4238281    3395.2622070    2769.4812012  
2960.0      5954.2856445    3395.9572754    2769.6074219  
2980.0      5953.1474609    3396.6525879    2769.7336426  
3000.0      5952.0092773    3397.3476562    2769.8596191  
3020.0      5951.7636719    3400.1108398    2769.9858398  
3040.0      5951.5180664    3402.8735352    2770.1120605  
3060.0      5951.2719727    3405.6364746    2770.2382812  
3080.0      5951.0263672    3408.3994141    2770.3642578  
3100.0      5950.7802734    3411.1623535    2770.4904785  
3120.0      5950.5351562    3413.9255371    2770.6166992  
3140.0      5950.2890625    3416.6884766    2770.7429199  
3160.0      5950.0429688    3419.4514160    2770.8691406  
3180.0      5949.7973633    3422.2143555    2770.9953613  
3200.0      5949.5517578    3424.9772949    2771.1215820  
3220.0      5949.3061523    3427.7404785    2771.2475586  
3240.0      5949.0600586    3430.5034180    2771.3737793  
3260.0      5948.8144531    3433.2661133    2771.5000000  
3280.0      5948.5683594    3436.0290527    2771.6262207  
3300.0      5948.3227539    3438.7919922    2771.7524414  
3320.0      5948.0766602    3441.5551758    2771.8784180  
3340.0      5947.8305664    3444.3178711    2772.0046387  
3360.0      5947.5854492    3447.0810547    2772.1308594  
3380.0      5947.3398438    3449.8442383    2772.2570801  
3400.0      5947.0937500    3452.6069336    2772.3833008  
3420.0      5946.8481445    3455.3701172    2772.5092773  
3440.0      5946.6020508    3458.1328125    2772.6354980  
3460.0      5946.3564453    3460.8959961    2772.7617188  
3480.0      5946.1103516    3463.6589355    2772.8879395  
3500.0      5945.8642578    3466.4218750    2773.0139160  
3520.0      5945.0786133    3468.4218750    2773.1401367  
3540.0      5944.2924805    3470.4216309    2773.2663574  
3560.0      5943.5058594    3472.4213867    2773.3925781  
3580.0      5942.7192383    3474.4213867    2773.5185547  
3600.0      5941.9331055    3476.4211426    2773.6450195  
3620.0      5941.1474609    3478.4211426    2773.7709961  
3640.0      5940.3608398    3480.4206543    2773.8972168  
3660.0      5939.5747070    3482.4206543    2774.0234375  
3680.0      5938.7880859    3484.4206543    2774.1496582  
3700.0      5938.0019531    3486.4204102    2774.2758789  
3720.0      5937.2158203    3488.4204102    2774.4018555  
3740.0      5936.4296875    3490.4201660    2774.5280762  
3760.0      5935.6430664    3492.4201660    2774.6542969  
3780.0      5934.8564453    3494.4199219    2774.7805176  
3800.0      5934.0703125    3496.4196777    2774.9067383  
3820.0      5933.2841797    3498.4194336    2775.0327148  
3840.0      5932.4980469    3500.4196777    2775.1589355  
3860.0      5931.7119141    3502.4194336    2775.2851562  
3880.0      5930.9252930    3504.4191895    2775.4113770  
3900.0      5930.1391602    3506.4189453    2775.5375977  
3920.0      5929.3525391    3508.4191895    2775.6635742  
3940.0      5928.5664062    3510.4187012    2775.7897949  
3960.0      5927.7802734    3512.4187012    2775.9160156  
3980.0      5926.9936523    3514.4184570    2776.0422363  
4000.0      5926.2075195    3516.4184570    2776.1684570  
4020.0      5926.0712891    3518.7651367    2776.2946777  
4040.0      5925.9345703    3521.1120605    2776.4206543  
4060.0      5925.7978516    3523.4589844    2776.5468750  
4080.0      5925.6611328    3525.8054199    2776.6728516  
4100.0      5925.5249023    3528.1523438    2776.7993164  
4120.0      5925.3886719    3530.4995117    2776.9252930  
4140.0      5925.2519531    3532.8461914    2777.0515137  
4160.0      5925.1152344    3535.1928711    2777.1777344  
4180.0      5924.9780273    3537.5397949    2777.3037109  
4200.0      5924.8422852    3539.8864746    2777.4301758  
4220.0      5924.7055664    3542.2331543    2777.5561523  
4240.0      5924.5688477    3544.5800781    2777.6823730  
4260.0      5924.4326172    3546.9270020    2777.8085938  
4280.0      5924.2963867    3549.2734375    2777.9348145  
4300.0      5924.1596680    3551.6206055    2778.0610352  
4320.0      5924.0229492    3553.9675293    2778.1870117  
4340.0      5923.8867188    3556.3142090    2778.3132324  
4360.0      5923.7495117    3558.6608887    2778.4394531  
4380.0      5923.6132812    3561.0078125    2778.5656738  
4400.0      5923.4765625    3563.3544922    2778.6918945  
4420.0      5923.3403320    3565.7016602    2778.8178711  
4440.0      5923.2041016    3568.0480957    2778.9443359  
4460.0      5923.0673828    3570.3952637    2779.0703125  
4480.0      5922.9306641    3572.7416992    2779.1965332  
4500.0      5922.7939453    3575.0886230    2779.3227539  
4520.0      5926.2402344    3578.1276855    2779.4487305  
4540.0      5929.6870117    3581.1669922    2779.5749512  
4560.0      5933.1333008    3584.2058105    2779.7011719  
4580.0      5936.5800781    3587.2448730    2779.8273926  
4600.0      5940.0263672    3590.2839355    2779.9536133  
4620.0      5943.4726562    3593.3232422    2780.0795898  
4640.0      5946.9189453    3596.3620605    2780.2058105  
4660.0      5950.3652344    3599.4013672    2780.3320312  
4680.0      5953.8115234    3602.4401855    2780.4582520  
4700.0      5957.2583008    3605.4792480    2780.5844727  
4720.0      5960.7045898    3608.5183105    2780.7104492  
4740.0      5964.1513672    3611.5576172    2780.8369141  
4760.0      5967.5971680    3614.5964355    2780.9628906  
4780.0      5971.0434570    3617.6354980    2781.0891113  
4800.0      5974.4902344    3620.6745605    2781.2153320  
4820.0      5977.9365234    3623.7138672    2781.3413086  
4840.0      5981.3828125    3626.7526855    2781.4675293  
4860.0      5984.8295898    3629.7919922    2781.5937500  
4880.0      5988.2758789    3632.8308105    2781.7199707  
4900.0      5991.7221680    3635.8698730    2781.8461914  
4920.0      5995.1684570    3638.9089355    2781.9721680  
4940.0      5998.6147461    3641.9482422    2782.0983887  
4960.0      6002.0615234    3644.9873047    2782.2246094  
4980.0      6005.5078125    3648.0261230    2782.3508301  
5000.0      6008.9541016    3651.0651855    2782.4770508  
