# CE_24461 -118.15095665 34.07048871
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       696.4910278     233.7899933    1974.9759521  
  20.0      1275.1688232     613.2175293    2066.3491211  
  40.0      1661.5500488     531.8299561    2127.3588867  
  60.0      1630.9310303     582.5549927    2122.5239258  
  80.0      1641.6928711     588.0000000    2124.2233887  
 100.0      1676.5274658     603.4699707    2129.7236328  
 120.0      1742.4815674     627.8599854    2140.1379395  
 140.0      1842.8006592     646.1400146    2155.9782715  
 160.0      1977.4254150     646.1400146    2177.2353516  
 180.0      2143.3278809     667.4799805    2203.4313965  
 200.0      2334.8642578     694.9099731    2233.6750488  
 220.0      2381.6799316     694.9099731    2241.0673828  
 240.0      2425.8469238     725.3900146    2248.0412598  
 260.0      2467.7482910     725.3900146    2254.6574707  
 280.0      2507.6804199     725.3900146    2260.9626465  
 300.0      2545.8830566     725.3900146    2266.9948730  
 320.0      2583.2770996    1336.1702881    2279.0766602  
 340.0      2591.5795898    1342.8951416    2283.3613281  
 360.0      2599.4260254    1349.3594971    2287.4951172  
 380.0      2606.8593750    1355.5876465    2291.4931641  
 400.0      2613.9155273    1361.5996094    2295.3666992  
 420.0      2620.6257324    1367.4125977    2299.1262207  
 440.0      2627.0175781    1373.0423584    2303.6166992  
 460.0      2633.1130371    1378.5008545    2308.2429199  
 480.0      2638.9362793    1383.8020020    2312.7524414  
 500.0      2644.5029297    1388.9544678    2317.1518555  
 520.0      2657.1835938    1409.0239258    2321.4489746  
 540.0      2669.6406250    1431.3571777    2325.6501465  
 560.0      2681.8872070    1453.3468018    2329.7609863  
 580.0      2693.9353027    1475.0122070    2333.7866211  
 600.0      2705.7958984    1496.3701172    2337.7319336  
 620.0      2729.0878906    1517.4366455    2341.6010742  
 640.0      2755.7985840    1538.2280273    2345.3984375  
 660.0      2782.0749512    1558.7554932    2349.1269531  
 680.0      2807.9357910    1579.0306396    2352.7900391  
 700.0      2833.4042969    1599.0676270    2356.3913574  
 720.0      2858.4934082    1618.8726807    2359.9323730  
 740.0      2883.2263184    1638.4605713    2363.4174805  
 760.0      2907.6147461    1657.8377686    2366.8479004  
 780.0      2931.6696777    1677.0106201    2370.2258301  
 800.0      2955.4096680    1695.9906006    2373.5541992  
 820.0      2978.8447266    1714.7828369    2376.8342285  
 840.0      3001.9875488    1733.3952637    2380.0681152  
 860.0      3024.8476562    1751.8336182    2383.2573242  
 880.0      3047.4360352    1770.1042480    2386.4038086  
 900.0      3069.7626953    1788.2126465    2389.5087891  
 920.0      3091.8361816    1806.1645508    2392.5737305  
 940.0      3113.6650391    1823.9645996    2395.6000977  
 960.0      3135.2575684    1841.6181641    2398.5893555  
 980.0      3156.6213379    1859.1293945    2401.5422363  
1000.0      3177.7639160    1876.5025635    2404.4602051  
1020.0      3201.3103027    1895.3093262    2407.3442383  
1040.0      3224.6486816    1913.9860840    2410.1955566  
1060.0      3247.7854004    1932.5371094    2413.0151367  
1080.0      3270.7260742    1950.9649658    2415.8034668  
1100.0      3293.4758301    1969.2731934    2418.5617676  
1120.0      3316.0405273    1987.4650879    2421.2907715  
1140.0      3338.4257812    2005.5443115    2423.9916992  
1160.0      3360.6357422    2023.5130615    2426.6645508  
1180.0      3382.6752930    2041.3743896    2429.3107910  
1200.0      3404.5483398    2059.1306152    2431.9306641  
1220.0      3426.2604980    2076.7854004    2434.5251465  
1240.0      3447.8142090    2094.3398438    2437.0947266  
1260.0      3469.2145996    2111.7966309    2439.6396484  
1280.0      3490.4663086    2129.1599121    2442.1616211  
1300.0      3511.5703125    2146.4289551    2444.6599121  
1320.0      3532.5297852    2163.6059570    2447.1357422  
1340.0      3553.3522949    2180.6958008    2449.5895996  
1360.0      3574.0366211    2197.6975098    2452.0217285  
1380.0      3594.5883789    2214.6149902    2454.4331055  
1400.0      3615.0102539    2231.4492188    2456.8237305  
1420.0      3635.3044434    2248.2021484    2459.1943359  
1440.0      3655.4738770    2264.8745117    2461.5451660  
1460.0      3675.5212402    2281.4692383    2463.8767090  
1480.0      3695.4492188    2297.9868164    2466.1894531  
1500.0      3715.2600098    2314.4294434    2468.4836426  
1520.0      3733.0932617    2326.4970703    2470.7597656  
1540.0      3750.8144531    2338.4926758    2473.0183105  
1560.0      3768.4255371    2350.4169922    2475.2592773  
1580.0      3785.9291992    2362.2719727    2477.4833984  
1600.0      3803.3264160    2374.0588379    2479.6909180  
1620.0      3820.6196289    2385.7778320    2481.8818359  
1640.0      3837.8125000    2397.4321289    2484.0566406  
1660.0      3856.7243652    2410.3676758    2486.5031738  
1680.0      3882.1062012    2428.1079102    2489.9714355  
1700.0      3907.2172852    2445.6701660    2493.3967285  
1720.0      3932.0673828    2463.0607910    2496.7807617  
1740.0      3956.6662598    2480.1530762    2500.1252441  
1760.0      3981.0205078    2493.7172852    2503.4311523  
1780.0      4005.1359863    2507.1437988    2506.6992188  
1800.0      4029.0251465    2520.4399414    2509.9316406  
1820.0      4052.6916504    2533.6071777    2513.1289062  
1840.0      4076.1374512    2546.6472168    2516.2912598  
1860.0      4099.3750000    2559.5668945    2519.4206543  
1880.0      4122.4072266    2572.3679199    2522.5178223  
1900.0      4145.2412109    2585.0546875    2525.5834961  
1920.0      4167.8813477    2597.6291504    2528.6186523  
1940.0      4190.3320312    2610.0947266    2531.6240234  
1960.0      4212.5991211    2622.4541016    2534.6000977  
1980.0      4234.6860352    2634.7094727    2537.5480957  
2000.0      4256.5996094    2646.8649902    2540.4685059  
2020.0      4524.5190430    2374.1079102    2582.3198242  
2040.0      4533.0219727    2382.8801270    2583.2094727  
