# CE_24980 -118.27391726 34.05577355
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       696.4910278     242.8503113    1974.9759521  
  20.0      1528.9660645     441.1871338    2106.4238281  
  40.0      1661.5500488     552.6589355    2127.3588867  
  60.0      1630.6721191     599.8759766    2122.4831543  
  80.0      1634.4121094     595.2739868    2123.0737305  
 100.0      1658.1042480     605.5615234    2126.8146973  
 120.0      1714.8341064     647.3302002    2135.7722168  
 140.0      1812.3801270     646.1400146    2151.1748047  
 160.0      1935.3348389     646.1400146    2170.5893555  
 180.0      2086.2419434     667.4799805    2194.4174805  
 200.0      2262.1618652     694.9099731    2222.1953125  
 220.0      2309.2070312     694.9099731    2229.6237793  
 240.0      2353.6662598     725.3900146    2236.6440430  
 260.0      2395.9028320     725.3900146    2243.3129883  
 280.0      2436.2072754     725.3900146    2249.6772461  
 300.0      2474.8051758     725.3900146    2255.7717285  
 320.0      2419.0341797    1217.8530273    2270.4985352  
 340.0      2426.1665039    1223.1174316    2274.8349609  
 360.0      2432.8471680    1228.1282959    2279.0227051  
 380.0      2439.1164551    1232.9075928    2283.0744629  
 400.0      2445.0097656    1237.4748535    2287.0024414  
 420.0      2450.5576172    1241.8464355    2290.8164062  
 440.0      2455.7861328    1246.0369873    2294.5251465  
 460.0      2460.7194824    1250.0598145    2298.1367188  
 480.0      2465.3779297    1253.9260254    2302.1555176  
 500.0      2469.7795410    1257.6455078    2306.6247559  
 520.0      2481.1569824    1268.7016602    2310.9907227  
 540.0      2492.3085938    1279.6284180    2315.2600098  
 560.0      2503.2480469    1294.1246338    2319.4384766  
 580.0      2513.9858398    1316.1453857    2323.5302734  
 600.0      2524.5351562    1337.8618164    2327.5410156  
 620.0      2534.9045410    1359.2864990    2331.4748535  
 640.0      2545.1035156    1380.4340820    2335.3354492  
 660.0      2556.8457031    1401.3176270    2339.1262207  
 680.0      2581.6320801    1421.9494629    2342.8508301  
 700.0      2606.0166016    1442.3393555    2346.5119629  
 720.0      2630.0202637    1462.5002441    2350.1130371  
 740.0      2653.6579590    1482.4403076    2353.6562500  
 760.0      2676.9433594    1502.1669922    2357.1437988  
 780.0      2699.8935547    1521.6912842    2360.5786133  
 800.0      2722.5170898    1541.0167236    2363.9616699  
 820.0      2744.8332520    1560.1556396    2367.2961426  
 840.0      2766.8493652    1579.1119385    2370.5834961  
 860.0      2788.5781250    1597.8925781    2373.8251953  
 880.0      2810.0275879    1616.5030518    2377.0229492  
 900.0      2831.2099609    1634.9497070    2380.1784668  
 920.0      2852.1337891    1653.2377930    2383.2932129  
 940.0      2872.8056641    1671.3712158    2386.3681641  
 960.0      2893.2387695    1689.3579102    2389.4052734  
 980.0      2913.4360352    1707.1992188    2392.4052734  
1000.0      2933.4062500    1724.9003906    2395.3693848  
1020.0      2957.4780273    1744.6705322    2398.2988281  
1040.0      2981.3359375    1764.3087158    2401.1948242  
1060.0      3004.9875488    1783.8184814    2404.0578613  
1080.0      3028.4379883    1803.2037354    2406.8894043  
1100.0      3051.6933594    1822.4674072    2409.6899414  
1120.0      3074.7585449    1841.6126709    2412.4604492  
1140.0      3097.6398926    1860.6437988    2415.2021484  
1160.0      3120.3413086    1879.5620117    2417.9152832  
1180.0      3142.8679199    1898.3712158    2420.6008301  
1200.0      3165.2243652    1917.0736084    2423.2595215  
1220.0      3187.4152832    1935.6724854    2425.8920898  
1240.0      3209.4438477    1954.1690674    2428.4990234  
1260.0      3231.3149414    1972.5666504    2431.0810547  
1280.0      3253.0322266    1990.8677979    2433.6389160  
1300.0      3274.5998535    2009.0740967    2436.1728516  
1320.0      3296.0200195    2027.1876221    2438.6838379  
1340.0      3317.2973633    2045.2108154    2441.1721191  
1360.0      3338.4353027    2063.1457520    2443.6384277  
1380.0      3359.4357910    2080.9936523    2446.0830078  
1400.0      3380.3029785    2098.7570801    2448.5065918  
1420.0      3401.0390625    2116.4370117    2450.9094238  
1440.0      3421.6477051    2134.0356445    2453.2919922  
1460.0      3442.1306152    2151.5544434    2455.6547852  
1480.0      3462.4912109    2168.9956055    2457.9985352  
1500.0      3482.7316895    2186.3596191    2460.3229980  
1520.0      3502.4550781    2199.8312988    2462.6289062  
1540.0      3522.0634766    2213.2292480    2464.9169922  
1560.0      3541.5590820    2226.5549316    2467.1870117  
1580.0      3560.9440918    2239.8095703    2469.4394531  
1600.0      3580.2202148    2252.9946289    2471.6748047  
1620.0      3599.3898926    2266.1110840    2473.8935547  
1640.0      3618.4560547    2279.1608887    2476.0957031  
1660.0      3637.4199219    2292.1447754    2478.2817383  
1680.0      3656.2819824    2305.0632324    2480.4516602  
1700.0      3675.0466309    2317.9189453    2482.6064453  
1720.0      3693.7136230    2330.7114258    2484.7456055  
1740.0      3712.2856445    2343.4423828    2486.8698730  
1760.0      3730.7644043    2356.1127930    2488.9792480  
1780.0      3749.1513672    2368.7241211    2491.0742188  
1800.0      3767.4479980    2381.2768555    2493.1550293  
1820.0      3785.6562500    2393.7717285    2495.2216797  
1840.0      3803.5600586    2406.0488281    2497.2404785  
1860.0      3821.2160645    2418.1494141    2499.2199707  
1880.0      3838.7883301    2428.9404297    2501.1865234  
1900.0      3856.2832031    2438.8654785    2503.1406250  
1920.0      3873.6997070    2448.7446289    2505.0822754  
1940.0      3891.0390625    2458.5798340    2507.0117188  
1960.0      3908.3054199    2468.3728027    2508.9299316  
1980.0      3925.4956055    2478.1218262    2510.8359375  
2000.0      3942.6125488    2487.8286133    2512.7304688  
2020.0      3960.4492188    2497.9946289    2514.6132812  
2040.0      3978.2163086    2508.1206055    2516.4853516  
2060.0      3995.9133301    2518.2060547    2518.3461914  
2080.0      4013.5419922    2528.2521973    2520.1962891  
2100.0      4031.1030273    2538.2592773    2522.0356445  
2120.0      4048.5969238    2548.2272949    2523.8645020  
2140.0      4066.0258789    2558.1579590    2525.6831055  
2160.0      4083.3916016    2568.0524902    2527.4916992  
2180.0      4100.6918945    2577.9086914    2529.2897949  
2200.0      4117.9287109    2587.7285156    2531.0781250  
2220.0      4135.1020508    2597.5119629    2532.8562012  
2240.0      4152.2158203    2607.2604980    2534.6250000  
2260.0      4169.2695312    2616.9746094    2536.3842773  
2280.0      4186.2641602    2626.6547852    2538.1342773  
2300.0      4203.2001953    2636.3007812    2539.8750000  
2320.0      4220.0751953    2645.9118652    2541.6062012  
2340.0      4236.8955078    2655.4912109    2543.3286133  
2360.0      4253.6586914    2665.0375977    2545.0419922  
2380.0      4270.3676758    2674.5527344    2546.7470703  
2400.0      4287.0205078    2684.0354004    2548.4428711  
2420.0      4303.6196289    2693.4868164    2550.1303711  
2440.0      4320.1650391    2702.9077148    2551.8095703  
2460.0      4336.6572266    2712.2976074    2553.4802246  
2480.0      4353.0971680    2721.6572266    2555.1425781  
2500.0      4369.4863281    2730.9875488    2556.7968750  
2520.0      4377.0571289    2734.5527344    2558.4433594  
2540.0      4384.5771484    2738.0883789    2560.0815430  
2560.0      4392.0478516    2741.5954590    2561.7119141  
2580.0      4399.4697266    2745.0747070    2563.3349609  
2600.0      4406.8427734    2748.5253906    2564.9499512  
2620.0      4414.1674805    2751.9484863    2566.5573730  
2640.0      4421.4453125    2755.3442383    2568.1574707  
2660.0      4428.6767578    2758.7133789    2569.7500000  
2680.0      4435.8623047    2762.0556641    2571.3354492  
2700.0      4443.0014648    2765.3715820    2572.9135742  
2720.0      4450.0952148    2768.6611328    2574.4846191  
2740.0      4457.1450195    2771.9252930    2576.0488281  
2760.0      4464.1503906    2775.1638184    2577.6057129  
2780.0      4515.1748047    2527.2126465    2586.1132812  
2800.0      4516.5371094    2529.5419922    2586.7792969  
2820.0      4517.8994141    2531.8713379    2587.4453125  
2840.0      4519.2617188    2534.2009277    2588.1113281  
2860.0      4520.6240234    2536.5305176    2588.7773438  
2880.0      4521.9863281    2538.8601074    2589.4433594  
2900.0      4523.3486328    2541.1894531    2590.1093750  
2920.0      4524.7104492    2543.5190430    2590.7751465  
2940.0      4526.0727539    2545.8483887    2591.4411621  
2960.0      4527.4350586    2548.1779785    2592.1071777  
2980.0      4528.7973633    2550.5075684    2592.7731934  
3000.0      4530.1596680    2552.8369141    2593.4392090  
3020.0      4532.5014648    2554.2370605    2594.1049805  
3040.0      4534.8437500    2555.6369629    2594.7709961  
3060.0      4537.1855469    2557.0371094    2595.4370117  
3080.0      4539.5273438    2558.4375000    2596.1030273  
3100.0      4541.8696289    2559.8376465    2596.7690430  
3120.0      4544.2114258    2561.2377930    2597.4350586  
3140.0      4546.5537109    2562.6379395    2598.1010742  
3160.0      4548.8955078    2564.0380859    2598.7670898  
3180.0      4551.2373047    2565.4382324    2599.4331055  
3200.0      4553.5786133    2566.8381348    2600.0988770  
3220.0      4555.9208984    2568.2382812    2600.7648926  
3240.0      4558.2626953    2569.6386719    2601.4309082  
3260.0      4560.6044922    2571.0385742    2602.0969238  
3280.0      4562.9467773    2572.4387207    2602.7629395  
3300.0      4565.2885742    2573.8386230    2603.4287109  
3320.0      4567.6303711    2575.2387695    2604.0947266  
3340.0      4569.9726562    2576.6389160    2604.7607422  
3360.0      4572.3144531    2578.0390625    2605.4267578  
3380.0      4574.6557617    2579.4392090    2606.0927734  
3400.0      4576.9980469    2580.8391113    2606.7587891  
3420.0      4579.3398438    2582.2395020    2607.4248047  
3440.0      4581.6821289    2583.6396484    2608.0908203  
3460.0      4584.0239258    2585.0397949    2608.7565918  
3480.0      4586.3657227    2586.4396973    2609.4226074  
3500.0      4588.7075195    2587.8395996    2610.0886230  
3520.0      4591.4960938    2587.9267578    2610.7546387  
3540.0      4594.2846680    2588.0139160    2611.4206543  
3560.0      4597.0732422    2588.1010742    2612.0866699  
3580.0      4599.8613281    2588.1882324    2612.7524414  
3600.0      4602.6499023    2588.2751465    2613.4184570  
3620.0      4605.4384766    2588.3623047    2614.0844727  
3640.0      4608.2265625    2588.4492188    2614.7504883  
3660.0      4611.0146484    2588.5361328    2615.4165039  
3680.0      4613.8032227    2588.6232910    2616.0825195  
3700.0      4616.5913086    2588.7104492    2616.7485352  
3720.0      4619.3798828    2588.7973633    2617.4145508  
3740.0      4622.1684570    2588.8845215    2618.0803223  
3760.0      4624.9565430    2588.9714355    2618.7463379  
3780.0      4627.7446289    2589.0585938    2619.4123535  
3800.0      4630.5332031    2589.1455078    2620.0783691  
3820.0      4633.3212891    2589.2324219    2620.7441406  
3840.0      4636.1098633    2589.3195801    2621.4101562  
3860.0      4638.8984375    2589.4067383    2622.0761719  
3880.0      4641.6865234    2589.4936523    2622.7421875  
3900.0      4644.4750977    2589.5808105    2623.4082031  
3920.0      4647.2636719    2589.6679688    2624.0742188  
3940.0      4650.0517578    2589.7546387    2624.7402344  
3960.0      4652.8403320    2589.8417969    2625.4062500  
3980.0      4655.6289062    2589.9287109    2626.0722656  
4000.0      4658.4169922    2590.0158691    2626.7382812  
4020.0      4662.9731445    2591.5854492    2627.4040527  
4040.0      4667.5288086    2593.1550293    2628.0700684  
4060.0      4672.0849609    2594.7243652    2628.7360840  
4080.0      4676.6411133    2596.2937012    2629.4020996  
4100.0      4681.1972656    2597.8630371    2630.0678711  
4120.0      4685.7534180    2599.4328613    2630.7338867  
4140.0      4690.3095703    2601.0021973    2631.3999023  
4160.0      4694.8657227    2602.5717773    2632.0659180  
4180.0      4699.4218750    2604.1408691    2632.7319336  
4200.0      4703.9775391    2605.7104492    2633.3979492  
4220.0      4708.5336914    2607.2797852    2634.0639648  
4240.0      4713.0898438    2608.8493652    2634.7299805  
4260.0      4717.6459961    2610.4187012    2635.3957520  
4280.0      4722.2026367    2611.9882812    2636.0620117  
4300.0      4726.7583008    2613.5576172    2636.7277832  
4320.0      4731.3144531    2615.1271973    2637.3937988  
4340.0      4735.8701172    2616.6965332    2638.0598145  
4360.0      4740.4262695    2618.2658691    2638.7258301  
4380.0      4744.9824219    2619.8354492    2639.3916016  
4400.0      4749.5385742    2621.4050293    2640.0576172  
4420.0      4754.0947266    2622.9743652    2640.7236328  
4440.0      4758.6503906    2624.5439453    2641.3896484  
4460.0      4763.2070312    2626.1130371    2642.0556641  
4480.0      4767.7626953    2627.6826172    2642.7216797  
4500.0      4772.3193359    2629.2519531    2643.3876953  
4520.0      4782.2812500    2636.9011230    2644.0537109  
4540.0      4792.2431641    2644.5505371    2644.7194824  
4560.0      4802.2050781    2652.1997070    2645.3854980  
4580.0      4812.1669922    2659.8488770    2646.0515137  
4600.0      4822.1289062    2667.4978027    2646.7175293  
4620.0      4832.0908203    2675.1469727    2647.3833008  
4640.0      4842.0537109    2682.7963867    2648.0495605  
4660.0      4852.0151367    2690.4453125    2648.7153320  
4680.0      4861.9770508    2698.0942383    2649.3813477  
4700.0      4871.9399414    2705.7434082    2650.0473633  
4720.0      4881.9013672    2713.3925781    2650.7133789  
4740.0      4891.8632812    2721.0419922    2651.3793945  
4760.0      4901.8256836    2728.6909180    2652.0454102  
4780.0      4911.7875977    2736.3400879    2652.7114258  
4800.0      4921.7495117    2743.9890137    2653.3774414  
4820.0      4931.7119141    2751.6384277    2654.0432129  
4840.0      4941.6738281    2759.2875977    2654.7092285  
4860.0      4951.6352539    2766.9367676    2655.3752441  
4880.0      4961.5981445    2774.5856934    2656.0412598  
4900.0      4971.5595703    2782.2348633    2656.7070312  
4920.0      4981.5224609    2789.8842773    2657.3732910  
4940.0      4991.4843750    2797.5332031    2658.0390625  
4960.0      5001.4458008    2805.1821289    2658.7050781  
4980.0      5011.4086914    2812.8315430    2659.3710938  
5000.0      5021.3701172    2820.4807129    2660.0371094  
