# CI_Q0034 -117.65508640 33.68996420
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0      3867.1428223    2288.6049805    2698.8083496  
  20.0      3867.1235352    2288.5776367    2698.8083496  
  40.0      3867.1044922    2288.5505371    2698.8083496  
  60.0      3867.0849609    2288.5231934    2698.8083496  
  80.0      3867.0659180    2288.4960938    2698.8083496  
 100.0      3867.0466309    2288.4687500    2698.8083496  
 120.0      3867.0273438    2288.4416504    2698.8083496  
 140.0      3867.0083008    2288.4143066    2698.8083496  
 160.0      3866.9887695    2288.3872070    2698.8083496  
 180.0      3866.9697266    2288.3598633    2698.8083496  
 200.0      3866.9504395    2288.3325195    2698.8083496  
 220.0      3866.9311523    2288.3054199    2698.8083496  
 240.0      3866.9121094    2288.2783203    2698.8083496  
 260.0      3866.8925781    2288.2509766    2698.8083496  
 280.0      3866.8735352    2288.2236328    2698.8083496  
 300.0      3866.8542480    2288.1965332    2698.8083496  
 320.0      3866.8349609    2288.1694336    2698.8083496  
 340.0      3866.8159180    2288.1420898    2698.8083496  
 360.0      3866.7963867    2288.1147461    2698.8083496  
 380.0      3866.7773438    2288.0876465    2698.8083496  
 400.0      3866.7580566    2288.0603027    2698.8083496  
 420.0      3866.7387695    2288.0332031    2698.8083496  
 440.0      3866.7197266    2288.0058594    2698.8083496  
 460.0      3866.7001953    2287.9787598    2698.8083496  
 480.0      3866.6811523    2287.9514160    2698.8083496  
 500.0      3866.6618652    2287.9243164    2698.8083496  
 520.0      3876.9370117    2295.3405762    2698.8083496  
 540.0      3887.2119141    2302.7570801    2698.8083496  
 560.0      3897.4868164    2310.1733398    2698.8083496  
 580.0      3907.7619629    2317.5898438    2698.8083496  
 600.0      3918.0371094    2325.0061035    2698.8083496  
 620.0      3928.3120117    2332.4226074    2698.8083496  
 640.0      3938.5869141    2339.8388672    2698.8083496  
 660.0      3948.8618164    2347.2553711    2698.8083496  
 680.0      3959.1369629    2354.6716309    2698.8083496  
 700.0      3969.4121094    2362.0881348    2698.8083496  
 720.0      3979.6870117    2369.5043945    2698.8083496  
 740.0      3989.9619141    2376.9208984    2698.8083496  
 760.0      4000.2370605    2384.3371582    2698.8083496  
 780.0      4010.5122070    2391.7536621    2698.8083496  
 800.0      4020.7871094    2399.1699219    2698.8083496  
 820.0      4031.0620117    2406.5864258    2698.8083496  
 840.0      4041.3369141    2414.0026855    2698.8083496  
 860.0      4051.6120605    2421.4191895    2698.8083496  
 880.0      4061.8872070    2428.8354492    2698.8083496  
 900.0      4072.1621094    2436.2519531    2698.8083496  
 920.0      4082.4370117    2443.6684570    2698.8083496  
 940.0      4092.7121582    2451.0847168    2698.8083496  
 960.0      4102.9873047    2458.5012207    2698.8083496  
 980.0      4113.2622070    2465.9174805    2698.8083496  
1000.0      4123.5830078    2473.3771973    2698.8154297  
1020.0      4138.5097656    2484.6894531    2699.4113770  
1040.0      4153.4375000    2496.0024414    2700.0073242  
1060.0      4168.3652344    2507.3146973    2700.6032715  
1080.0      4183.2929688    2518.6276855    2701.1992188  
1100.0      4198.2197266    2529.9404297    2701.7951660  
1120.0      4213.1469727    2541.2529297    2702.3911133  
1140.0      4228.0742188    2552.5654297    2702.9868164  
1160.0      4243.0019531    2563.8781738    2703.5827637  
1180.0      4257.9291992    2575.1909180    2704.1787109  
1200.0      4272.8564453    2586.5031738    2704.7746582  
1220.0      4287.7832031    2597.8159180    2705.3703613  
1240.0      4302.7104492    2609.1284180    2705.9663086  
1260.0      4317.6381836    2620.4414062    2706.5622559  
1280.0      4332.5654297    2631.7539062    2707.1582031  
1300.0      4347.4931641    2643.0664062    2707.7541504  
1320.0      4362.4199219    2654.3789062    2708.3498535  
1340.0      4377.3471680    2665.6918945    2708.9458008  
1360.0      4392.2744141    2677.0043945    2709.5417480  
1380.0      4407.2016602    2688.3168945    2710.1376953  
1400.0      4422.1289062    2699.6293945    2710.7336426  
1420.0      4437.0566406    2710.9421387    2711.3295898  
1440.0      4451.9833984    2722.2548828    2711.9252930  
1460.0      4466.9106445    2733.5673828    2712.5212402  
1480.0      4481.8378906    2744.8798828    2713.1171875  
1500.0      4496.7656250    2756.1928711    2713.7131348  
1520.0      4507.2456055    2763.1765137    2714.3088379  
1540.0      4517.7265625    2770.1608887    2714.9047852  
