# CE_24839 -118.25219725 34.05825310
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       696.4910278     228.5748291    1974.9759521  
  20.0      1523.0688477     433.6069641    2105.4926758  
  40.0      1661.5500488     536.9243164    2127.3588867  
  60.0      1630.9604492     582.3836670    2122.5285645  
  80.0      1641.5528564     595.2739868    2124.2011719  
 100.0      1671.5423584     605.5615234    2128.9365234  
 120.0      1730.0852051     647.3302002    2138.1804199  
 140.0      1821.2678223     646.1400146    2152.5781250  
 160.0      1944.5496826     646.1400146    2172.0444336  
 180.0      2097.3139648     667.4799805    2196.1660156  
 200.0      2274.4555664     694.9099731    2224.1364746  
 220.0      2319.6677246     694.9099731    2231.2756348  
 240.0      2362.3044434     725.3900146    2238.0078125  
 260.0      2402.7382812     725.3900146    2244.3923340  
 280.0      2441.2587891     725.3900146    2250.4748535  
 300.0      2478.0996094     725.3900146    2256.2919922  
 320.0      2450.1176758    1240.5028076    2270.6884766  
 340.0      2456.9243164    1245.6966553    2274.8181152  
 360.0      2463.2890625    1250.6398926    2278.8020020  
 380.0      2469.2536621    1255.3557129    2282.6540527  
 400.0      2474.8525391    1259.8634033    2286.3854980  
 420.0      2480.1166992    1264.1804199    2290.0065918  
 440.0      2485.0725098    1268.3209229    2293.5261230  
 460.0      2489.7429199    1272.2976074    2296.9511719  
 480.0      2494.1489258    1276.1229248    2300.3762207  
 500.0      2498.3071289    1279.8056641    2304.6118164  
 520.0      2509.4875488    1290.5938721    2308.7487793  
 540.0      2520.4516602    1301.2573242    2312.7929688  
 560.0      2531.2116699    1311.8027344    2316.7497559  
 580.0      2541.7814941    1329.2121582    2320.6247559  
 600.0      2552.1696777    1350.0654297    2324.4221191  
 620.0      2562.3872070    1370.6403809    2328.1459961  
 640.0      2572.4423828    1390.9510498    2331.8005371  
 660.0      2582.3432617    1411.0095215    2335.3886719  
 680.0      2592.9538574    1430.8273926    2338.9140625  
 700.0      2616.4370117    1450.4172363    2342.3796387  
 720.0      2639.5563965    1469.7874756    2345.7878418  
 740.0      2662.3295898    1488.9477539    2349.1413574  
 760.0      2684.7707520    1507.9067383    2352.4423828  
 780.0      2706.8942871    1526.6727295    2355.6933594  
 800.0      2728.7128906    1545.2529297    2358.8959961  
 820.0      2750.2392578    1563.6555176    2362.0527344  
 840.0      2771.4821777    1581.8847656    2365.1645508  
 860.0      2792.4543457    1599.9486084    2368.2336426  
 880.0      2813.1652832    1617.8525391    2371.2614746  
 900.0      2833.6245117    1635.6020508    2374.2495117  
 920.0      2853.8398438    1653.2019043    2377.1992188  
 940.0      2873.8205566    1670.6574707    2380.1118164  
 960.0      2893.5737305    1687.9730225    2382.9885254  
 980.0      2913.1062012    1705.1525879    2385.8303223  
1000.0      2932.4265137    1722.2008057    2388.6386719  
1020.0      2955.7453613    1741.2692871    2391.4145508  
1040.0      2978.8615723    1760.2116699    2394.1584473  
1060.0      3001.7863770    1779.0358887    2396.8720703  
1080.0      3024.5217285    1797.7423096    2399.5559082  
1100.0      3047.0737305    1816.3347168    2402.2106934  
1120.0      3069.4479980    1834.8167725    2404.8376465  
1140.0      3091.6494141    1853.1909180    2407.4370117  
1160.0      3113.6828613    1871.4603271    2410.0100098  
1180.0      3135.5527344    1889.6273193    2412.5571289  
1200.0      3157.2624512    1907.6943359    2415.0791016  
1220.0      3178.8173828    1925.6641846    2417.5764160  
1240.0      3200.2209473    1943.5391846    2420.0498047  
1260.0      3221.4758301    1961.3208008    2422.5000000  
