# CI_Q0026 -117.56913852 33.64299464
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0      4163.2817383    2526.6953125    2737.2358398  
  20.0      4163.3486328    2526.7319336    2737.2358398  
  40.0      4163.4155273    2526.7685547    2737.2358398  
  60.0      4163.4824219    2526.8051758    2737.2358398  
  80.0      4163.5498047    2526.8417969    2737.2358398  
 100.0      4163.6162109    2526.8784180    2737.2358398  
 120.0      4163.6835938    2526.9152832    2737.2358398  
 140.0      4163.7500000    2526.9519043    2737.2358398  
 160.0      4163.8173828    2526.9885254    2737.2358398  
 180.0      4163.8842773    2527.0251465    2737.2358398  
 200.0      4163.9511719    2527.0617676    2737.2358398  
 220.0      4164.0180664    2527.0983887    2737.2358398  
 240.0      4164.0849609    2527.1350098    2737.2358398  
 260.0      4164.1518555    2527.1716309    2737.2358398  
 280.0      4164.2187500    2527.2082520    2737.2358398  
 300.0      4164.2856445    2527.2448730    2737.2358398  
 320.0      4164.3525391    2527.2814941    2737.2358398  
 340.0      4164.4194336    2527.3181152    2737.2358398  
 360.0      4164.4863281    2527.3547363    2737.2358398  
 380.0      4164.5532227    2527.3913574    2737.2358398  
 400.0      4164.6201172    2527.4279785    2737.2358398  
 420.0      4164.6875000    2527.4645996    2737.2358398  
 440.0      4164.7539062    2527.5012207    2737.2358398  
 460.0      4164.8212891    2527.5378418    2737.2358398  
 480.0      4164.8881836    2527.5744629    2737.2358398  
 500.0      4164.9550781    2527.6110840    2737.2358398  
 520.0      4174.6577148    2534.3537598    2737.2358398  
 540.0      4184.3603516    2541.0964355    2737.2358398  
 560.0      4194.0629883    2547.8393555    2737.2358398  
 580.0      4203.7656250    2554.5820312    2737.2358398  
 600.0      4213.4687500    2561.3247070    2737.2358398  
 620.0      4223.1713867    2568.0673828    2737.2358398  
 640.0      4232.8740234    2574.8100586    2737.2358398  
 660.0      4242.5766602    2581.5527344    2737.2358398  
 680.0      4252.2792969    2588.2954102    2737.2358398  
 700.0      4261.9824219    2595.0380859    2737.2358398  
 720.0      4271.6850586    2601.7807617    2737.2358398  
 740.0      4281.3876953    2608.5234375    2737.2358398  
 760.0      4291.0903320    2615.2661133    2737.2358398  
 780.0      4300.7929688    2622.0087891    2737.2358398  
 800.0      4310.4960938    2628.7514648    2737.2358398  
 820.0      4320.1987305    2635.4941406    2737.2358398  
 840.0      4329.9013672    2642.2368164    2737.2358398  
 860.0      4339.6040039    2648.9794922    2737.2358398  
 880.0      4349.3066406    2655.7224121    2737.2358398  
 900.0      4359.0097656    2662.4650879    2737.2358398  
 920.0      4368.7124023    2669.2077637    2737.2358398  
 940.0      4378.4150391    2675.9504395    2737.2358398  
 960.0      4388.1181641    2682.6931152    2737.2358398  
 980.0      4397.8203125    2689.4357910    2737.2358398  
1000.0      4407.5898438    2696.2272949    2737.2463379  
1020.0      4423.0024414    2707.2204590    2738.1010742  
1040.0      4438.4160156    2718.2141113    2738.9560547  
1060.0      4453.8291016    2729.2072754    2739.8110352  
1080.0      4469.2421875    2740.2006836    2740.6657715  
1100.0      4484.6557617    2751.1940918    2741.5207520  
1120.0      4500.0688477    2762.1875000    2742.3754883  
1140.0      4515.4824219    2773.1806641    2743.2304688  
1160.0      4530.8955078    2784.1740723    2744.0854492  
1180.0      4546.3085938    2795.1672363    2744.9401855  
1200.0      4561.7221680    2806.1606445    2745.7951660  
1220.0      4577.1357422    2817.1540527    2746.6501465  
1240.0      4592.5493164    2828.1472168    2747.5048828  
1260.0      4607.9624023    2839.1406250    2748.3598633  
1280.0      4623.3759766    2850.1340332    2749.2148438  
1300.0      4638.7885742    2861.1274414    2750.0695801  
1320.0      4654.2021484    2872.1206055    2750.9243164  
1340.0      4669.6152344    2883.1145020    2751.7792969  
1360.0      4685.0283203    2894.1074219    2752.6342773  
1380.0      4700.4418945    2905.1010742    2753.4890137  
1400.0      4715.8549805    2916.0942383    2754.3439941  
1420.0      4731.2685547    2927.0874023    2755.1987305  
1440.0      4746.6821289    2938.0810547    2756.0537109  
