# CE_14027 -118.05753968 33.92832214
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       696.4910278     213.0000000    1974.9759521  
  20.0      1534.6899414     441.0000000    2107.3276367  
  40.0      1661.5500488     548.0000000    2127.3588867  
  60.0      1630.1020508     588.0000000    2122.3930664  
  80.0      1611.8051758     588.0000000    2119.5041504  
 100.0      1577.0343018     603.4699707    2114.0136719  
 120.0      1535.9804688     627.8599854    2107.5312500  
 140.0      1496.9189453     646.1400146    2101.3635254  
 160.0      1466.3632812     628.3420410    2096.5388184  
 180.0      1449.0634766     618.8233643    2093.8071289  
 200.0      1447.9936523     618.2359619    2093.6381836  
 220.0      1493.9768066     643.6109619    2100.8989258  
 240.0      1537.2923584     667.7465210    2107.7385254  
 260.0      1578.2939453     690.7963257    2114.2126465  
 280.0      1617.2687988     712.8864746    2120.3666992  
 300.0      1654.4509277     725.3900146    2126.2377930  
 320.0      1690.0319824     754.5853271    2131.8559570  
 340.0      1724.1746826     774.3526611    2137.2470703  
 360.0      1757.0158691     793.4851685    2142.4328613  
 380.0      1788.6729736     812.0358887    2147.4313965  
 400.0      1819.2470703     830.0516968    2152.2590332  
 420.0      1848.8276367     847.5739136    2156.9299316  
 440.0      1877.4903564     864.6374512    2161.4558105  
 460.0      1905.3027344     881.2738037    2165.8474121  
 480.0      1932.3269043     897.5120850    2170.1145020  
 500.0      1958.6159668     913.3774414    2174.2653809  
 520.0      1984.2167969     928.8921509    2178.3078613  
 540.0      2009.1732178     944.0767822    2182.2485352  
 560.0      2033.5255127     958.9508057    2186.0937500  
 580.0      2057.3073730     973.5303345    2189.8488770  
 600.0      2080.5512695     987.8308716    2193.5190430  
 620.0      2272.1359863    1128.2192383    2220.8967285  
 640.0      2284.3737793    1136.9343262    2223.5983887  
 660.0      2296.4436035    1145.5639648    2226.2443848  
 680.0      2308.3540039    1154.1120605    2228.8381348  
 700.0      2320.1120605    1162.5821533    2231.3815918  
 720.0      2331.7253418    1170.9780273    2233.8771973  
 740.0      2343.2006836    1179.3026123    2236.3273926  
 760.0      2354.5434570    1187.5588379    2238.7338867  
 780.0      2365.7600098    1195.7493896    2241.0986328  
 800.0      2376.8552246    1203.8770752    2243.4235840  
 820.0      2387.8349609    1211.9443359    2245.7104492  
 840.0      2398.7026367    1219.9531250    2247.9602051  
 860.0      2409.4641113    1227.9057617    2250.1750488  
 880.0      2420.1223145    1235.8044434    2252.3557129  
 900.0      2430.6813965    1243.6508789    2254.5039062  
 920.0      2441.1447754    1251.4465332    2256.6201172  
 940.0      2451.5166016    1259.1938477    2258.7065430  
 960.0      2461.7990723    1266.8935547    2260.7634277  
 980.0      2471.9965820    1274.5478516    2262.7922363  
1000.0      2482.1108398    1282.1578369    2264.7934570  
1020.0      2493.4013672    1291.0288086    2266.7685547  
1040.0      2504.6142578    1299.8581543    2268.7177734  
