# CI_Q0022 -117.50103326 33.77008323
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0      4147.4321289    2424.4060059    2761.1369629  
  20.0      4146.8544922    2422.0742188    2761.1369629  
  40.0      4146.2773438    2419.7421875    2761.1369629  
  60.0      4145.6997070    2417.4104004    2761.1369629  
  80.0      4145.1220703    2415.0783691    2761.1369629  
 100.0      4144.5444336    2412.7465820    2761.1369629  
 120.0      4143.9672852    2410.4145508    2761.1369629  
 140.0      4143.3896484    2408.0827637    2761.1369629  
 160.0      4142.8120117    2405.7509766    2761.1369629  
 180.0      4142.2343750    2403.4189453    2761.1369629  
 200.0      4141.6572266    2401.0871582    2761.1369629  
 220.0      4141.0795898    2398.7551270    2761.1369629  
 240.0      4140.5019531    2396.4233398    2761.1369629  
 260.0      4139.9248047    2394.0913086    2761.1369629  
 280.0      4139.3471680    2391.7595215    2761.1369629  
 300.0      4138.7695312    2389.4277344    2761.1369629  
 320.0      4138.1918945    2387.0957031    2761.1369629  
 340.0      4137.6142578    2384.7639160    2761.1369629  
 360.0      4137.0371094    2382.4318848    2761.1369629  
 380.0      4136.4594727    2380.1000977    2761.1369629  
 400.0      4135.8818359    2377.7680664    2761.1369629  
 420.0      4135.3046875    2375.4362793    2761.1369629  
 440.0      4134.7270508    2373.1044922    2761.1369629  
 460.0      4134.1494141    2370.7724609    2761.1369629  
 480.0      4133.5722656    2368.4406738    2761.1369629  
 500.0      4132.9946289    2366.1086426    2761.1369629  
 520.0      4144.0688477    2373.7155762    2761.1369629  
 540.0      4155.1430664    2381.3225098    2761.1369629  
 560.0      4166.2172852    2388.9294434    2761.1369629  
 580.0      4177.2919922    2396.5363770    2761.1369629  
 600.0      4188.3662109    2404.1430664    2761.1369629  
 620.0      4199.4404297    2411.7500000    2761.1369629  
 640.0      4210.5146484    2419.3569336    2761.1369629  
 660.0      4221.5888672    2426.9638672    2761.1369629  
 680.0      4232.6630859    2434.5708008    2761.1369629  
 700.0      4243.7373047    2442.1777344    2761.1369629  
 720.0      4254.8115234    2449.7846680    2761.1369629  
 740.0      4265.8857422    2457.3916016    2761.1369629  
 760.0      4276.9604492    2464.9982910    2761.1369629  
 780.0      4288.0346680    2472.6052246    2761.1369629  
 800.0      4299.1088867    2480.2121582    2761.1369629  
