# CI_Q0067 -117.99103609 33.94702799
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       696.4910278     213.0000000    1974.9759521  
  20.0      1534.6899414     417.7349854    2107.3276367  
  40.0      1661.5500488     548.0000000    2127.3588867  
  60.0      1630.1418457     588.0000000    2122.3994141  
  80.0      1613.4044189     588.0000000    2119.7565918  
 100.0      1582.8142090     603.4699707    2114.9262695  
 120.0      1548.7995605     627.8599854    2109.5554199  
 140.0      1519.6154785     646.1400146    2104.9472656  
 160.0      1501.5340576     646.1400146    2102.0922852  
 180.0      1498.8725586     646.3275146    2101.6718750  
 200.0      1514.0109863     654.7462769    2104.0622559  
 220.0      1562.2770996     681.7688599    2111.6835938  
 240.0      1607.7326660     707.4656982    2118.8610840  
 260.0      1650.7530518     725.3900146    2125.6538086  
 280.0      1691.6406250     725.3900146    2132.1101074  
 300.0      1730.6414795     725.3900146    2138.2683105  
 320.0      1767.9599609     799.8863525    2144.1608887  
 340.0      1803.7655029     820.9169922    2149.8144531  
 360.0      1838.2031250     841.2700806    2155.2521973  
 380.0      1871.3963623     861.0025024    2160.4934082  
 400.0      1903.4519043     880.1643066    2165.5551758  
 420.0      1934.4636230     898.7990112    2170.4519043  
 440.0      1964.5115967     916.9446411    2175.1962891  
 460.0      1993.6665039     934.6348267    2179.8000488  
 480.0      2021.9923096     951.8993530    2184.2724609  
 500.0      2049.5473633     968.7672119    2188.6235352  
 520.0      2076.3806152     985.2612305    2192.8605957  
 540.0      2273.5915527    1140.4438477    2220.8054199  
 560.0      2285.9284668    1149.0844727    2223.9035645  
 580.0      2298.0451660    1157.6129150    2226.9291992  
 600.0      2309.9538574    1166.0354004    2229.8864746  
 620.0      2321.6667480    1174.3571777    2232.7788086  
 640.0      2333.1933594    1182.5833740    2235.6098633  
 660.0      2344.5439453    1190.7182617    2238.3828125  
 680.0      2355.7268066    1198.7662354    2241.1003418  
 700.0      2366.7500000    1206.7313232    2243.7653809  
 720.0      2377.6215820    1214.6171875    2246.3803711  
 740.0      2388.3481445    1222.4272461    2248.9475098  
 760.0      2398.9357910    1230.1643066    2251.4692383  
 780.0      2409.3911133    1237.8314209    2253.9470215  
 800.0      2419.7197266    1245.4316406    2256.3830566  
 820.0      2429.9260254    1252.9672852    2258.7788086  
 840.0      2440.0161133    1260.4409180    2261.1359863  
 860.0      2449.9934082    1267.8544922    2263.4560547  
 880.0      2459.8632812    1275.2108154    2265.7407227  
 900.0      2469.6293945    1282.5111084    2267.9912109  
 920.0      2479.2949219    1289.7579346    2270.2087402  
 940.0      2488.8642578    1296.9523926    2272.3942871  
 960.0      2498.3398438    1304.0968018    2274.5488281  
 980.0      2507.7260742    1311.1923828    2276.6740723  
1000.0      2517.0256348    1318.2413330    2278.7707520  
1020.0      2527.3911133    1326.5570068    2280.8395996  
1040.0      2537.6752930    1334.8280029    2282.8815918  
