# CE_14006 -118.00087430 33.72706073
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       379.2137451     165.6807861    1924.8778076  
  20.0      1209.1224365     359.4615479    2055.9204102  
  40.0      1299.9000244     416.6700134    2070.2541504  
  60.0      1311.5621338     482.2000122    2072.0957031  
  80.0      1300.6610107     526.3900146    2070.3742676  
 100.0      1292.0738525     559.8800049    2069.0185547  
 120.0      1292.9248047     584.2700195    2069.1528320  
 140.0      1308.1879883     602.5700073    2071.5629883  
 160.0      1340.9185791     560.1669312    2076.7309570  
 180.0      1392.3769531     587.8930664    2084.8564453  
 200.0      1462.1468506     626.0187378    2095.8730469  
 220.0      1509.2736816     651.3200073    2103.3142090  
 240.0      1553.6276855     676.9062500    2110.3178711  
 260.0      1595.5845947     681.7999878    2116.9428711  
 280.0      1635.4428711     681.7999878    2123.2363281  
 300.0      1673.4478760     681.7999878    2129.2373047  
 320.0      1709.8016357     766.0159912    2134.9777832  
 340.0      1744.6717529     786.2802124    2140.4836426  
 360.0      1778.2004395     805.8874512    2145.7778320  
 380.0      1810.5098877     824.8933716    2150.8793945  
 400.0      1841.7070312     843.3479614    2155.8056641  
 420.0      1871.8814697     861.2917480    2160.5700684  
 440.0      1901.1121826     878.7620850    2165.1855469  
 460.0      1929.4709473     895.7926025    2169.6635742  
 480.0      1957.0200195     912.4123535    2174.0134277  
 500.0      1983.8149414     928.6480713    2178.2443848  
 520.0      2009.9040527     944.5222168    2182.3637695  
 540.0      2035.3332520     960.0571899    2186.3791504  
 560.0      2060.1425781     975.2720337    2190.2966309  
 580.0      2084.3688965     990.1843262    2194.1218262  
 600.0      1954.0289307    1024.2412109    2221.4741211  
 620.0      1969.0307617    1032.1599121    2224.2846680  
 640.0      1983.8515625    1039.9868164    2227.0361328  
 660.0      1998.5004883    1047.7255859    2229.7304688  
 680.0      2012.9858398    1055.3807373    2232.3708496  
 700.0      2027.3159180    1062.9556885    2234.9602051  
 720.0      2041.4974365    1070.4543457    2237.5004883  
 740.0      2055.5385742    1077.8798828    2239.9946289  
 760.0      2069.4433594    1085.2349854    2242.4438477  
 780.0      2083.2202148    1092.5233154    2244.8508301  
 800.0      2096.8728027    1099.7464600    2247.2165527  
 820.0      2110.4069824    1106.9075928    2249.5434570  
 840.0      2123.8271484    1114.0090332    2251.8327637  
 860.0      2137.1381836    1121.0527344    2254.0859375  
 880.0      2150.3439941    1128.0410156    2256.3046875  
 900.0      2163.4489746    1134.9757080    2258.4899902  
 920.0      2176.4565430    1141.8587646    2260.6433105  
 940.0      2189.3701172    1148.6915283    2262.7653809  
 960.0      2202.1933594    1155.4760742    2264.8576660  
 980.0      2214.9282227    1162.2136230    2266.9211426  
1000.0      2227.5791016    1168.9058838    2268.9567871  
1020.0      2240.4677734    1176.3463135    2270.9655762  
1040.0      2253.2778320    1183.7441406    2272.9479980  
1060.0      2266.0114746    1191.1005859    2274.9052734  
1080.0      2278.6699219    1198.4167480    2276.8381348  
1100.0      2291.2568359    1205.6938477    2278.7473145  
1120.0      2303.7746582    1212.9333496    2280.6333008  
1140.0      2316.2241211    1220.1357422    2282.4970703  
1160.0      2328.6079102    1227.3023682    2284.3391113  
1180.0      2340.9282227    1234.4339600    2286.1604004  
1200.0      2353.1865234    1241.5317383    2287.9611816  
1220.0      2365.3847656    1248.5965576    2289.7419434  
1240.0      2377.5229492    1255.6282959    2291.5029297  
1260.0      2389.6052246    1262.6292725    2293.2456055  
1280.0      2401.6318359    1269.5993652    2294.9699707  
1300.0      2413.6037598    1276.5395508    2296.6762695  
1320.0      2425.5231934    1283.4504395    2298.3652344  
1340.0      2437.3911133    1290.3327637    2300.0483398  
1360.0      2449.2092285    1297.1872559    2302.2016602  
1380.0      2460.9780273    1304.0144043    2304.3339844  
1400.0      2472.6987305    1310.8146973    2306.4455566  
1420.0      2484.3732910    1317.5892334    2308.5373535  
1440.0      2496.0019531    1324.3381348    2310.6093750  
1460.0      2507.5861816    1331.0621338    2312.6625977  
1480.0      2519.1269531    1337.7617188    2314.6970215  
1500.0      2530.6252441    1344.4373779    2316.7131348  
1520.0      2538.7907715    1350.7265625    2318.7114258  
1540.0      2546.9157715    1360.7915039    2320.6923828  
1560.0      2555.0007324    1370.7934570    2322.6562500  
1580.0      2563.0473633    1380.7338867    2324.6032715  
1600.0      2571.0551758    1390.6136475    2326.5339355  
1620.0      2579.0258789    1400.4340820    2328.4487305  
1640.0      2586.9604492    1410.1967773    2330.3479004  
1660.0      2594.8583984    1419.9019775    2332.2314453  
1680.0      2602.7216797    1429.5510254    2334.1000977  
1700.0      2610.5502930    1439.1451416    2335.9538574  
1720.0      2618.3449707    1448.6851807    2337.7932129  
1740.0      2629.7822266    1458.1728516    2339.6184082  
1760.0      2644.7592773    1467.6080322    2341.4296875  
1780.0      2659.6494141    1476.9915771    2343.2270508  
1800.0      2674.4555664    1486.3254395    2345.0112305  
1820.0      2689.1777344    1495.6098633    2346.7822266  
1840.0      2703.8186035    1504.8455811    2348.5402832  
1860.0      2718.3789062    1514.0338135    2350.2856445  
1880.0      2732.8596191    1523.1745605    2352.0185547  
1900.0      2747.2636719    1532.2697754    2353.7392578  
1920.0      2761.5910645    1541.3192139    2355.4477539  
1940.0      2775.8435059    1550.3239746    2357.1445312  
1960.0      2790.0234375    1559.2855225    2358.8298340  
1980.0      2804.1286621    1568.2020264    2360.5034180  
2000.0      2818.1645508    1577.0773926    2362.1660156  
2020.0      2833.6403809    1587.1326904    2363.8173828  
2040.0      2849.0478516    1597.1474609    2365.4582520  
2060.0      2864.3859863    1607.1202393    2367.0878906  
2080.0      2879.6582031    1617.0534668    2368.7072754  
