# CI_Q0002 -118.39897074 34.07190413
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       387.4637451     201.7700500    1926.1805420  
  20.0      1259.8599854     376.6963501    2063.9318848  
  40.0      1360.9665527     413.6273804    2079.8967285  
  60.0      1313.4448242     475.6074219    2072.3930664  
  80.0      1311.8625488     524.0445557    2072.1430664  
 100.0      1321.4383545     549.4718018    2073.6550293  
 120.0      1349.6953125     582.4104614    2078.1169434  
 140.0      1401.3283691     597.6909180    2086.2697754  
 160.0      1478.5228271     597.6909180    2098.4587402  
 180.0      1581.1547852     619.0109253    2114.6643066  
 200.0      1706.9965820     646.4409180    2134.5346680  
 220.0      1762.0687256     646.4409180    2143.2307129  
 240.0      1813.8951416     676.9208984    2151.4140625  
 260.0      1862.9187012     676.9208984    2159.1547852  
 280.0      1909.4880371     676.9208984    2166.5083008  
 300.0      1953.8918457     676.9208984    2173.5195312  
 320.0      1996.3640137     936.2754517    2180.2258301  
 340.0      2037.1018066     961.1398926    2186.6584473  
 360.0      2076.2722168     985.1942139    2192.8432617  
 380.0      2098.6525879    1038.9479980    2222.1992188  
 400.0      2102.0703125    1040.9934082    2226.6232910  
 420.0      2105.0478516    1042.8144531    2230.9023438  
 440.0      2107.6198730    1044.4272461    2235.0476074  
 460.0      2109.8161621    1045.8461914    2239.0693359  
 480.0      2111.6643066    1047.0842285    2242.9758301  
 500.0      2113.1879883    1048.1531982    2246.7756348  
 520.0      2127.3481445    1059.6770020    2250.4750977  
 540.0      2141.2243652    1071.0511475    2254.0810547  
 560.0      2154.8337402    1082.2845459    2257.5991211  
 580.0      2168.1918945    1093.3845215    2261.0341797  
 600.0      2181.3134766    1104.3581543    2264.3913574  
 620.0      2194.2111816    1115.2125244    2267.6748047  
 640.0      2206.8972168    1125.9528809    2270.8881836  
 660.0      2219.3823242    1136.5852051    2274.0354004  
 680.0      2231.6765137    1147.1140137    2277.1198730  
 700.0      2243.7888184    1157.5443115    2280.1442871  
 720.0      2255.7282715    1167.8806152    2283.1115723  
 740.0      2267.5024414    1178.1264648    2286.0244141  
 760.0      2279.1193848    1188.2858887    2288.8852539  
 780.0      2290.5849609    1198.3626709    2291.6965332  
 800.0      2301.9067383    1208.3598633    2294.4602051  
 820.0      2313.0888672    1218.2800293    2297.1779785  
 840.0      2324.1386719    1228.1265869    2299.8518066  
 860.0      2335.0607910    1237.9023438    2303.2304688  
 880.0      2345.8598633    1247.6096191    2306.6010742  
 900.0      2356.5412598    1257.2510986    2309.9211426  
 920.0      2367.1086426    1266.8284912    2313.1923828  
 940.0      2377.5661621    1276.3444824    2316.4165039  
 960.0      2387.9179688    1289.9256592    2319.5952148  
 980.0      2398.1674805    1308.0045166    2322.7299805  
1000.0      2408.4655762    1326.2001953    2325.8857422  
1020.0      2420.3134766    1347.3942871    2329.2106934  
1040.0      2432.0507812    1368.4121094    2332.4880371  
1060.0      2443.6816406    1389.2598877    2335.7199707  
1080.0      2456.0410156    1409.9433594    2338.9077148  
1100.0      2480.0534668    1430.4656982    2342.0524902  
1120.0      2503.8056641    1450.8341064    2345.1562500  
1140.0      2527.3056641    1471.0532227    2348.2202148  
1160.0      2550.5585938    1491.1250000    2351.2451172  
1180.0      2573.5742188    1511.0555420    2354.2326660  
1200.0      2596.3640137    1530.8514404    2357.1843262  
1220.0      2618.9270020    1550.5113525    2360.1003418  
1240.0      2641.2749023    1570.0427246    2362.9824219  
1260.0      2663.4118652    1589.4470215    2365.8310547  
1280.0      2685.3457031    1608.7297363    2368.6477051  
1300.0      2707.0791016    1627.8908691    2371.4326172  
1320.0      2728.6235352    1646.9384766    2374.1877441  
1340.0      2749.9772949    1665.8707275    2376.9128418  
1360.0      2771.1474609    1684.6914062    2379.6088867  
1380.0      2792.1406250    1703.4046631    2382.2768555  
1400.0      2812.9604492    1722.0125732    2384.9174805  
1420.0      2833.6098633    1740.5169678    2387.5314941  
1440.0      2854.0959473    1758.9212646    2390.1193848  
1460.0      2874.4235840    1777.2293701    2392.6823730  
1480.0      2894.5908203    1795.4392090    2395.2202148  
1500.0      2914.6064453    1813.5556641    2397.7338867  
1520.0      2936.4572754    1828.9411621    2400.2238770  
1540.0      2958.1625977    1844.2370605    2402.6909180  
1560.0      2979.7241211    1859.4444580    2405.1352539  
1580.0      3001.1489258    1874.5678711    2407.5581055  
1600.0      3022.4355469    1889.6055908    2409.9589844  
1620.0      3043.5886230    1904.5609131    2412.3388672  
1640.0      3064.6123047    1919.4359131    2414.6982422  
1660.0      3085.5078125    1934.2314453    2417.0373535  
1680.0      3106.2763672    1948.9479980    2419.3564453  
1700.0      3126.9267578    1963.5914307    2421.6569824  
1720.0      3147.4533691    1978.1575928    2423.9379883  
1740.0      3167.8659668    1992.6528320    2426.2009277  
1760.0      3188.1621094    2007.0750732    2428.4453125  
1780.0      3208.3454590    2021.4270020    2430.6721191  
1800.0      3228.4169922    2035.7087402    2432.8813477  
1820.0      3248.3830566    2049.9248047    2435.0737305  
1840.0      3268.2426758    2064.0739746    2437.2492676  
1860.0      3287.9943848    2078.1545410    2439.4077148  
1880.0      3307.6469727    2092.1738281    2441.5507812  
1900.0      3327.1987305    2106.1286621    2443.6777344  
1920.0      3346.6516113    2120.0217285    2445.7890625  
1940.0      3366.0063477    2133.8525391    2447.8850098  
1960.0      3385.2700195    2147.6264648    2449.9665527  
1980.0      3404.4350586    2161.3371582    2452.0324707  
2000.0      3423.5122070    2174.9926758    2454.0844727  
2020.0      3443.6787109    2189.1574707    2456.1223145  
2040.0      3463.7556152    2203.2648926    2458.1459961  
2060.0      3483.7443848    2217.3164062    2460.1557617  
2080.0      3503.6518555    2231.3164062    2462.1523438  
2100.0      3523.4694824    2245.2587891    2464.1352539  
2120.0      3543.2084961    2259.1513672    2466.1054688  
2140.0      3562.8649902    2272.9909668    2468.0625000  
2160.0      3582.4414062    2286.7797852    2470.0070801  
2180.0      3601.9392090    2300.5178223    2471.9392090  
2200.0      3621.3586426    2314.2062988    2473.8591309  
2220.0      3640.7023926    2327.8461914    2475.7668457  
2240.0      3659.9704590    2341.4375000    2477.6628418  
2260.0      3679.1650391    2354.9812012    2479.5471191  
2280.0      3698.2863770    2368.4780273    2481.4199219  
2300.0      3717.3361816    2381.9287109    2483.2812500  
2320.0      3736.3154297    2395.3339844    2485.1313477  
2340.0      3755.2246094    2408.6940918    2486.9707031  
2360.0      3774.0651855    2422.0100098    2488.7990723  
2380.0      3792.8391113    2435.2829590    2490.6169434  
2400.0      3811.5449219    2448.5117188    2492.4240723  
2420.0      3830.1865234    2461.6989746    2494.2209473  
2440.0      3848.7626953    2474.8439941    2496.0078125  
2460.0      3867.2749023    2487.9472656    2497.7841797  
2480.0      3885.7241211    2501.0095215    2499.5507812  
2500.0      3904.1120605    2512.6494141    2501.3076172  
2520.0      3918.3562012    2518.4575195    2503.0549316  
2540.0      3932.5400391    2524.2307129    2504.7924805  
2560.0      3946.6640625    2529.9689941    2506.5207520  
2580.0      3960.7294922    2535.6738281    2508.2397461  
2600.0      3974.7373047    2541.3454590    2509.9494629  
2620.0      3988.6877441    2546.9836426    2511.6503906  
2640.0      4002.5812988    2552.5893555    2513.3420410  
2660.0      4016.4211426    2558.1638184    2515.0253906  
2680.0      4030.2045898    2563.7055664    2516.6999512  
2700.0      4043.9321289    2569.2153320    2518.3654785  
2720.0      4057.6074219    2574.6948242    2520.0229492  
2740.0      4071.2292480    2580.1433105    2521.6718750  
2760.0      4084.8005371    2585.5629883    2523.3125000  
2780.0      4098.3183594    2590.9516602    2524.9450684  
2800.0      4111.7861328    2596.3110352    2526.5698242  
2820.0      4125.2041016    2601.6420898    2528.1865234  
2840.0      4138.5712891    2606.9436035    2529.7951660  
2860.0      4151.8896484    2612.2167969    2531.3959961  
2880.0      4165.1591797    2617.4624023    2532.9895020  
2900.0      4178.3808594    2622.6799316    2534.5751953  
2920.0      4191.5561523    2627.8706055    2536.1535645  
2940.0      4204.6835938    2633.0339355    2537.7243652  
2960.0      4217.7651367    2638.1704102    2539.2878418  
2980.0      4230.8002930    2643.2805176    2540.8442383  
3000.0      4243.7910156    2648.3649902    2542.3935547  
3020.0      4247.8041992    2652.6374512    2543.9355469  
3040.0      4251.7724609    2656.8845215    2545.4707031  
3060.0      4255.6972656    2661.1064453    2546.9990234  
3080.0      4259.5791016    2665.3029785    2548.5205078  
3100.0      4263.4179688    2669.4755859    2550.0351562  
3120.0      4267.2148438    2673.6230469    2551.5432129  
3140.0      4270.9697266    2677.7470703    2553.0444336  
3160.0      4274.6831055    2681.8469238    2554.5395508  
3180.0      4278.3559570    2685.9230957    2556.0278320  
3200.0      4281.9877930    2689.9758301    2557.5097656  
3220.0      4305.5419922    2705.5305176    2562.1376953  
3240.0      4340.9648438    2727.9377441    2568.6394043  
3260.0      4374.9980469    2749.5427246    2574.9218750  
3280.0      4407.7490234    2770.4072266    2581.0014648  
3300.0      4439.3198242    2790.5903320    2586.8950195  
3320.0      4469.8032227    2810.1457520    2592.6169434  
3340.0      4499.2739258    2829.1164551    2598.1789551  
3360.0      4868.7387695    2715.7092285    2657.4260254  
3380.0      4860.1474609    2709.4389648    2656.9777832  
3400.0      4851.5556641    2703.1689453    2656.5297852  
3420.0      4842.9643555    2696.8989258    2656.0815430  
3440.0      4834.3725586    2690.6289062    2655.6335449  
3460.0      4825.7807617    2684.3588867    2655.1855469  
3480.0      4817.1894531    2678.0886230    2654.7373047  
3500.0      4808.5976562    2671.8188477    2654.2893066  
3520.0      4805.8217773    2668.5007324    2653.8410645  
3540.0      4803.0458984    2665.1823730    2653.3930664  
3560.0      4800.2695312    2661.8640137    2652.9448242  
3580.0      4797.4936523    2658.5458984    2652.4968262  
