# CI_Q0020 -116.95301706 33.96009077
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0      3198.6274414    1588.9970703    2627.7514648  
  20.0      3197.1787109    1587.9086914    2627.7514648  
  40.0      3195.7299805    1586.8203125    2627.7514648  
  60.0      3194.2812500    1585.7319336    2627.7514648  
  80.0      3192.8325195    1584.6435547    2627.7514648  
 100.0      3191.3840332    1583.5551758    2627.7514648  
 120.0      3189.9353027    1582.4669189    2627.7514648  
 140.0      3188.4865723    1581.3785400    2627.7514648  
 160.0      3187.0378418    1580.2901611    2627.7514648  
 180.0      3185.5893555    1579.2017822    2627.7514648  
 200.0      3184.1406250    1578.1134033    2627.7514648  
 220.0      3182.6918945    1577.0250244    2627.7514648  
 240.0      3181.2431641    1575.9366455    2627.7514648  
 260.0      3179.7944336    1574.8482666    2627.7514648  
 280.0      3178.3457031    1573.7598877    2627.7514648  
 300.0      3176.8969727    1572.6715088    2627.7514648  
 320.0      3175.4482422    1571.5831299    2627.7514648  
 340.0      3173.9995117    1570.4947510    2627.7514648  
 360.0      3172.5507812    1569.4063721    2627.7514648  
 380.0      3171.1020508    1568.3179932    2627.7514648  
 400.0      3169.6533203    1567.2296143    2627.7514648  
 420.0      3168.2045898    1566.1412354    2627.7514648  
 440.0      3166.7561035    1565.0528564    2627.7514648  
 460.0      3165.3073730    1563.9644775    2627.7514648  
 480.0      3163.8586426    1562.8760986    2627.7514648  
 500.0      3162.4099121    1561.7877197    2627.7514648  
 520.0      3172.9189453    1570.3608398    2627.7514648  
 540.0      3183.4282227    1578.9339600    2627.7514648  
 560.0      3193.9375000    1587.5070801    2627.7514648  
 580.0      3204.4462891    1596.0800781    2627.7514648  
 600.0      3214.9555664    1604.6533203    2627.7514648  
 620.0      3225.4648438    1613.2263184    2627.7514648  
 640.0      3235.9738770    1621.7995605    2627.7514648  
 660.0      3246.4829102    1630.3725586    2627.7514648  
 680.0      3256.9921875    1638.9458008    2627.7514648  
 700.0      3267.5012207    1647.5187988    2627.7514648  
 720.0      3278.0102539    1656.0919189    2627.7514648  
 740.0      3288.5195312    1664.6650391    2627.7514648  
 760.0      3299.0285645    1673.2381592    2627.7514648  
 780.0      3309.5375977    1681.8112793    2627.7514648  
 800.0      3320.0468750    1690.3843994    2627.7514648  
 820.0      3330.5561523    1698.9575195    2627.7514648  
 840.0      3341.0651855    1707.5305176    2627.7514648  
 860.0      3351.5742188    1716.1037598    2627.7514648  
 880.0      3362.0834961    1724.6767578    2627.7514648  
 900.0      3372.5925293    1733.2500000    2627.7514648  
 920.0      3383.1015625    1741.8229980    2627.7514648  
 940.0      3393.6108398    1750.3962402    2627.7514648  
 960.0      3404.1198730    1758.9692383    2627.7514648  
 980.0      3414.6289062    1767.5423584    2627.7514648  
1000.0      3425.1977539    1776.1428223    2627.7607422  
1020.0      3441.3403320    1787.7572021    2628.5314941  
1040.0      3457.4838867    1799.3718262    2629.3024902  
1060.0      3473.6264648    1810.9862061    2630.0734863  
1080.0      3489.7697754    1822.6008301    2630.8442383  
1100.0      3505.9128418    1834.2153320    2631.6152344  
1120.0      3522.0556641    1845.8295898    2632.3862305  
1140.0      3538.1987305    1857.4443359    2633.1569824  
1160.0      3554.3422852    1869.0588379    2633.9279785  
1180.0      3570.4848633    1880.6733398    2634.6987305  
1200.0      3586.6279297    1892.2875977    2635.4697266  
1220.0      3602.7709961    1903.9023438    2636.2407227  
1240.0      3618.9143066    1915.5166016    2637.0117188  
1260.0      3635.0568848    1927.1311035    2637.7824707  
1280.0      3651.2001953    1938.7454834    2638.5532227  
1300.0      3667.3432617    1950.3601074    2639.3242188  
1320.0      3683.4858398    1961.9744873    2640.0952148  
1340.0      3699.6289062    1973.5891113    2640.8659668  
1360.0      3715.7724609    1985.2037354    2641.6369629  
1380.0      3731.9150391    1996.8181152    2642.4079590  
1400.0      3748.0578613    2008.4324951    2643.1787109  
1420.0      3764.2011719    2020.0468750    2643.9497070  
1440.0      3780.3442383    2031.6616211    2644.7207031  
1460.0      3796.4873047    2043.2758789    2645.4914551  
1480.0      3812.6303711    2054.8903809    2646.2624512  
1500.0      3828.7734375    2066.5048828    2647.0332031  
1520.0      3841.3657227    2074.5581055    2647.8041992  
1540.0      3853.9589844    2082.6113281    2648.5751953  
1560.0      3866.5512695    2090.6645508    2649.3459473  
1580.0      3879.1450195    2098.7177734    2650.1169434  
1600.0      3891.7373047    2106.7709961    2650.8876953  
1620.0      3904.3303223    2114.8242188    2651.6586914  
1640.0      3916.9233398    2122.8774414    2652.4296875  
