# CE_14834 -118.32675477 33.92181335
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       638.3299561     207.5549927    1965.7923584  
  20.0      1390.2010498     443.6399841    2084.5126953  
  40.0      1661.5500488     548.0000000    2127.3588867  
  60.0      1630.1214600     588.0000000    2122.3962402  
  80.0      1612.5849609     588.0000000    2119.6271973  
 100.0      1579.8544922     603.4699707    2114.4589844  
 120.0      1542.2386475     627.8599854    2108.5195312  
 140.0      1508.0032959     646.1400146    2103.1137695  
 160.0      1483.5450439     637.8317871    2099.2517090  
 180.0      1473.4016113     632.2251587    2097.6501465  
 200.0      1480.2575684     636.0134277    2098.7326660  
 220.0      1527.3615723     662.1933594    2106.1704102  
 240.0      1571.7271729     687.0914917    2113.1757812  
 260.0      1613.7198486     710.8679199    2119.8063965  
 280.0      1653.6331787     725.3900146    2126.1086426  
 300.0      1691.7072754     725.3900146    2132.1206055  
 320.0      1728.1408691     776.6572876    2137.8735352  
 340.0      1763.0992432     797.0415649    2143.3933105  
 360.0      1796.7235107     816.7702637    2148.7026367  
 380.0      1829.1337891     835.8983154    2153.8203125  
 400.0      1860.4350586     854.4739990    2158.7626953  
 420.0      1890.7166748     872.5392456    2163.5441895  
 440.0      1920.0584717     890.1312256    2168.1772461  
 460.0      1948.5292969     907.2822876    2172.6728516  
 480.0      1976.1920166     924.0220947    2177.0407715  
 500.0      2003.1008301     940.3764648    2181.2895508  
 520.0      2029.3060303     956.3696289    2185.4274902  
 540.0      2054.8503418     972.0215454    2189.4609375  
 560.0      2079.7753906     987.3525391    2193.3964844  
 580.0      2179.2543945    1041.9671631    2220.9973145  
 600.0      2188.9638672    1050.1569824    2223.8854980  
 620.0      2198.4812012    1058.2493896    2226.7102051  
 640.0      2207.8176270    1066.2490234    2229.4753418  
 660.0      2216.9816895    1074.1606445    2232.1838379  
 680.0      2225.9824219    1081.9877930    2234.8381348  
 700.0      2234.8278809    1089.7349854    2237.4411621  
 720.0      2243.5239258    1097.4050293    2239.9953613  
 740.0      2252.0788574    1105.0015869    2242.5029297  
 760.0      2260.4985352    1112.5278320    2244.9655762  
 780.0      2268.7890625    1119.9862061    2247.3857422  
 800.0      2276.9560547    1127.3798828    2249.7651367  
 820.0      2285.0031738    1134.7105713    2252.1052246  
 840.0      2292.9367676    1141.9816895    2254.4079590  
 860.0      2300.7607422    1149.1944580    2256.6740723  
 880.0      2308.4792480    1156.3515625    2258.9060059  
 900.0      2316.0966797    1163.4548340    2261.1042480  
 920.0      2323.6157227    1170.5057373    2263.2700195  
 940.0      2331.0410156    1177.5065918    2265.4050293  
 960.0      2338.3747559    1184.4583740    2267.5097656  
 980.0      2345.6218262    1191.3632812    2269.5859375  
1000.0      2352.7836914    1198.2230225    2271.6340332  
1020.0      2360.0695801    1206.0153809    2273.6547852  
1040.0      2367.2758789    1213.7650146    2275.6496582  
1060.0      2374.4057617    1221.4731445    2277.6191406  
1080.0      2381.4611816    1229.1408691    2279.5639648  
1100.0      2388.4445801    1236.7695312    2281.4851074  
1120.0      2395.3576660    1244.3594971    2283.3830566  
1140.0      2402.2028809    1251.9128418    2285.2585449  
1160.0      2408.9819336    1259.4295654    2287.1123047  
1180.0      2415.6972656    1266.9116211    2288.9453125  
1200.0      2422.3505859    1274.3594971    2290.7575684  
1220.0      2428.9428711    1281.7736816    2292.5495605  
1240.0      2435.4760742    1289.1552734    2294.3222656  
1260.0      2441.9516602    1296.5053711    2296.0761719  
1280.0      2448.3720703    1303.8245850    2297.8117676  
1300.0      2454.7377930    1311.1135254    2299.5290527  
1320.0      2461.0505371    1318.3728027    2301.5986328  
1340.0      2467.3115234    1325.6037598    2303.7878418  
1360.0      2473.5219727    1332.8061523    2305.9550781  
1380.0      2479.6833496    1339.9812012    2308.1015625  
1400.0      2485.7968750    1347.1293945    2310.2270508  
1420.0      2491.8632812    1354.2513428    2312.3327637  
1440.0      2497.8840332    1361.3477783    2314.4187012  
1460.0      2503.8601074    1368.4189453    2316.4855957  
1480.0      2509.7924805    1376.6550293    2318.5336914  
1500.0      2515.6818848    1389.2922363    2320.5634766  
1520.0      2524.4628906    1401.7784424    2322.5751953  
1540.0      2533.2031250    1414.1999512    2324.5693359  
1560.0      2541.9030762    1426.5579834    2326.5463867  
1580.0      2550.5644531    1438.8546143    2328.5068359  
1600.0      2559.1870117    1451.0894775    2330.4506836  
1620.0      2567.7719727    1463.2644043    2332.3781738  
1640.0      2576.3208008    1475.3814697    2334.2902832  
1660.0      2584.8327637    1487.4403076    2336.1867676  
1680.0      2593.3095703    1499.4428711    2338.0681152  
1700.0      2606.6931152    1511.3898926    2339.9345703  
1720.0      2622.5122070    1523.2827148    2341.7866211  
1740.0      2638.2412109    1535.1220703    2343.6242676  
1760.0      2653.8820801    1546.9089355    2345.4479980  
1780.0      2669.4348145    1558.6441650    2347.2580566  
1800.0      2684.9025879    1570.3284912    2349.0544434  
1820.0      2700.2871094    1581.9633789    2350.8376465  
1840.0      2715.5898438    1593.5500488    2352.6081543  
1860.0      2730.8098145    1605.0869141    2354.3654785  
1880.0      2745.9523926    1616.5778809    2356.1105957  
1900.0      2761.0151367    1628.0209961    2357.8430176  
1920.0      2776.0019531    1639.4189453    2359.5634766  
1940.0      2790.9145508    1650.7720947    2361.2722168  
1960.0      2805.7512207    1662.0800781    2362.9689941  
1980.0      2820.5161133    1673.3450928    2364.6545410  
2000.0      2835.2097168    1684.5668945    2366.3286133  
2020.0      2854.6049805    1697.5837402    2367.9916992  
2040.0      2873.9311523    1710.5588379    2369.6440430  
2060.0      2893.1884766    1723.4921875    2371.2851562  
2080.0      2912.3793945    1736.3856201    2372.9160156  
2100.0      2931.5046387    1749.2396240    2374.5366211  
2120.0      2950.5646973    1762.0539551    2376.1467285  
2140.0      2969.5610352    1774.8299561    2377.7468262  
2160.0      2988.4948730    1787.5677490    2379.3369141  
2180.0      3007.3666992    1800.2681885    2380.9174805  
2200.0      3026.1772461    1812.9316406    2382.4882812  
2220.0      3044.9279785    1825.5581055    2384.0493164  
2240.0      3063.6193848    1838.1489258    2385.6013184  
2260.0      3082.2529297    1850.7044678    2387.1440430  
2280.0      3100.8286133    1863.2248535    2388.6777344  
2300.0      3119.3479004    1875.7106934    2390.2026367  
2320.0      3137.8115234    1888.1624756    2391.7185059  
2340.0      3156.2197266    1900.5808105    2393.2258301  
2360.0      3174.5739746    1912.9658203    2394.7246094  
2380.0      3192.8752441    1925.3182373    2396.2148438  
2400.0      3211.1235352    1937.6384277    2397.6967773  
2420.0      3248.9084473    1963.8626709    2402.2636719  
2440.0      3289.2873535    1991.9857178    2407.2399902  
2460.0      3328.6958008    2019.4702148    2412.0632324  
2480.0      3367.2106934    2046.3658447    2416.7451172  
2500.0      3404.8977051    2072.7150879    2421.2963867  
2520.0      3434.0144043    2090.9719238    2425.7265625  
