# CI_Q0035 -118.20397004 34.46593890
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0      4491.0742188    2429.2597656    2795.6706543  
  20.0      4488.2729492    2425.7143555    2795.6706543  
  40.0      4485.4716797    2422.1689453    2795.6706543  
  60.0      4482.6708984    2418.6235352    2795.6706543  
  80.0      4479.8696289    2415.0781250    2795.6706543  
 100.0      4477.0683594    2411.5327148    2795.6706543  
 120.0      4474.2675781    2407.9873047    2795.6706543  
 140.0      4471.4663086    2404.4418945    2795.6706543  
 160.0      4468.6650391    2400.8964844    2795.6706543  
 180.0      4465.8642578    2397.3510742    2795.6706543  
 200.0      4463.0629883    2393.8056641    2795.6706543  
 220.0      4460.2622070    2390.2600098    2795.6706543  
 240.0      4457.4609375    2386.7145996    2795.6706543  
 260.0      4454.6601562    2383.1691895    2795.6706543  
 280.0      4451.8588867    2379.6237793    2795.6706543  
 300.0      4449.0576172    2376.0783691    2795.6706543  
 320.0      4446.2568359    2372.5329590    2795.6706543  
 340.0      4443.4555664    2368.9875488    2795.6706543  
 360.0      4440.6542969    2365.4421387    2795.6706543  
 380.0      4437.8535156    2361.8967285    2795.6706543  
 400.0      4435.0522461    2358.3513184    2795.6706543  
 420.0      4432.2509766    2354.8056641    2795.6706543  
 440.0      4429.4501953    2351.2602539    2795.6706543  
 460.0      4426.6489258    2347.7148438    2795.6706543  
 480.0      4423.8476562    2344.1694336    2795.6706543  
 500.0      4421.0468750    2340.6240234    2795.6706543  
 520.0      4432.7172852    2350.2734375    2795.6706543  
 540.0      4444.3876953    2359.9226074    2795.6706543  
 560.0      4456.0581055    2369.5717773    2795.6706543  
 580.0      4467.7285156    2379.2209473    2795.6706543  
 600.0      4479.3994141    2388.8701172    2795.6706543  
 620.0      4491.0693359    2398.5195312    2795.6706543  
 640.0      4502.7402344    2408.1687012    2795.6706543  
 660.0      4514.4106445    2417.8178711    2795.6706543  
 680.0      4526.0810547    2427.4670410    2795.6706543  
 700.0      4537.7514648    2437.1162109    2795.6706543  
 720.0      4549.4218750    2446.7656250    2795.6706543  
 740.0      4561.0922852    2456.4147949    2795.6706543  
 760.0      4572.7626953    2466.0639648    2795.6706543  
 780.0      4584.4335938    2475.7133789    2795.6706543  
 800.0      4596.1035156    2485.3623047    2795.6706543  
 820.0      4607.7744141    2495.0117188    2795.6706543  
 840.0      4619.4448242    2504.6608887    2795.6706543  
 860.0      4631.1152344    2514.3100586    2795.6706543  
 880.0      4642.7856445    2523.9594727    2795.6706543  
 900.0      4654.4560547    2533.6086426    2795.6706543  
 920.0      4666.1264648    2543.2578125    2795.6706543  
 940.0      4677.7968750    2552.9069824    2795.6706543  
 960.0      4689.4677734    2562.5561523    2795.6706543  
 980.0      4701.1376953    2572.2055664    2795.6706543  
1000.0      4712.8100586    2581.8781738    2795.6708984  
1020.0      4726.5761719    2594.2399902    2795.6867676  
1040.0      4740.3437500    2606.6025391    2795.7026367  
1060.0      4754.1103516    2618.9648438    2795.7182617  
1080.0      4767.8769531    2631.3271484    2795.7338867  
1100.0      4781.6435547    2643.6894531    2795.7497559  
1120.0      4795.4101562    2656.0515137    2795.7656250  
