# CI_Q0066 -117.77710267 33.89901036
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       348.4389954     207.2539978    1920.0185547  
  20.0      1387.3299561     487.6560059    2084.0593262  
  40.0      1708.3199463     640.0479736    2134.7436523  
  60.0      1685.8094482     752.1496582    2131.1894531  
  80.0      1673.0583496     744.8057251    2129.1760254  
 100.0      1660.9666748     737.8580933    2127.2666016  
 120.0      1659.8031006     737.1904907    2127.0830078  
 140.0      1676.8095703     746.9643555    2129.7683105  
 160.0      1716.5234375     769.9119873    2136.0390625  
 180.0      1780.9384766     807.4938965    2146.2102051  
 200.0      1869.6665039     859.9713745    2160.2202148  
 220.0      1929.8978271     896.0496216    2169.7309570  
 240.0      1986.5865479     930.3315430    2178.6821289  
 260.0      2040.2131348     963.0453491    2187.1496582  
 280.0      2091.1591797     994.3739014    2195.1940918  
 300.0      2140.0302734    1111.7114258    2225.3215332  
 320.0      2151.7741699    1127.9291992    2230.9621582  
 340.0      2162.8200684    1135.0501709    2236.3730469  
 360.0      2173.2351074    1141.8449707    2241.5756836  
 380.0      2183.0769043    1148.3414307    2246.5893555  
 400.0      2192.3945312    1154.5633545    2251.4304199  
 420.0      2201.2314453    1160.5318604    2256.1125488  
 440.0      2209.6242676    1166.2652588    2260.6484375  
 460.0      2217.6074219    1171.7805176    2265.0493164  
 480.0      2225.2089844    1177.0913086    2269.3239746  
 500.0      2232.4560547    1182.2114258    2273.4821777  
 520.0      2249.0561523    1193.2263184    2277.5310059  
 540.0      2265.3442383    1204.0718994    2281.4768066  
 560.0      2281.3422852    1214.7592773    2285.3271484  
 580.0      2297.0639648    1225.2954102    2289.0861816  
 600.0      2312.5278320    1235.6898193    2292.7604980  
 620.0      2327.7468262    1245.9490967    2296.3537598  
 640.0      2342.7341309    1256.0799561    2299.8703613  
 660.0      2357.5014648    1266.0883789    2304.3117676  
 680.0      2372.0598145    1275.9805908    2308.7023926  
 700.0      2386.4199219    1285.7615967    2313.0078125  
 720.0      2400.5905762    1295.4364014    2317.2321777  
 740.0      2414.5805664    1314.0715332    2321.3789062  
 760.0      2428.3979492    1334.8402100    2325.4516602  
 780.0      2442.0500488    1355.3468018    2329.4536133  
 800.0      2455.5441895    1375.6016846    2333.3876953  
 820.0      2468.8867188    1395.6147461    2337.2568359  
 840.0      2491.5419922    1415.3951416    2341.0634766  
 860.0      2519.5932617    1434.9515381    2344.8105469  
 880.0      2547.2792969    1454.2912598    2348.4995117  
 900.0      2574.6140137    1473.4226074    2352.1333008  
 920.0      2601.6105957    1492.3525391    2355.7136230  
 940.0      2628.2812500    1511.0881348    2359.2426758  
 960.0      2654.6369629    1529.6350098    2362.7216797  
 980.0      2680.6899414    1548.0003662    2366.1530762  
1000.0      2706.4475098    1566.1882324    2369.5378418  
1020.0      2733.3876953    1585.9980469    2372.8776855  
1040.0      2760.0532227    1605.6418457    2376.1743164  
1060.0      2786.4531250    1625.1254883    2379.4291992  
1080.0      2812.5949707    1644.4521484    2382.6430664  
1100.0      2838.4875488    1663.6273193    2385.8176270  
1120.0      2864.1379395    1682.6550293    2388.9538574  
1140.0      2889.5532227    1701.5396729    2392.0532227  
1160.0      2914.7404785    1720.2847900    2395.1164551  
1180.0      2939.7060547    1738.8937988    2398.1445312  
1200.0      2964.4562988    1757.3708496    2401.1386719  
1220.0      2988.7854004    1775.5683594    2404.0664062  
1240.0      3007.8789062    1790.0495605    2406.1674805  
1260.0      3026.8693848    1804.4674072    2408.2521973  
