# CI_Q0057 -118.47692954 34.18800956
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       389.3784790     189.5540771    1926.4829102  
  20.0      1095.9528809     377.6304321    2038.0510254  
  40.0      1482.3350830     526.6389160    2099.0607910  
  60.0      1707.8101807     623.9805908    2134.6633301  
  80.0      1942.4582520     678.0054932    2171.7141113  
 100.0      1938.2480469     746.0643311    2171.0493164  
 120.0      1923.4440918     781.6937256    2168.7119141  
 140.0      1907.7318115     830.8829956    2166.2309570  
 160.0      1899.6953125     877.9133911    2164.9619141  
 180.0      1905.0258789     881.1077271    2165.8037109  
 200.0      1926.5031738     894.0064697    2169.1948242  
 220.0      1959.3608398     913.8280029    2174.3830566  
 240.0      1990.0125732     932.4130859    2179.2229004  
 260.0      2018.7852783     949.9409180    2183.7661133  
 280.0      2045.9365234     966.5528564    2188.0534668  
 300.0      2071.6743164     982.3634644    2192.1174316  
 320.0      2096.1657715     997.4655151    2195.9846191  
 340.0      2251.7023926    1158.9998779    2222.8710938  
 360.0      2253.0805664    1161.3706055    2225.5898438  
 380.0      2254.1308594    1163.5588379    2228.2004395  
 400.0      2254.8840332    1165.5816650    2230.7131348  
 420.0      2255.3669434    1167.4534912    2233.1367188  
 440.0      2255.6030273    1169.1870117    2235.4787598  
 460.0      2322.9753418    1212.5148926    2259.9594727  
 480.0      2317.5571289    1210.8269043    2260.4370117  
 500.0      2311.6726074    1208.8475342    2260.7609863  
 520.0      2315.5625000    1212.3137207    2260.9438477  
 540.0      2319.0588379    1215.5329590    2260.9973145  
 560.0      2322.1914062    1218.5241699    2260.9306641  
 580.0      2324.9863281    1221.3038330    2260.7526855  
 600.0      2327.4667969    1223.8859863    2260.4709473  
 620.0      2329.6528320    1226.2838135    2260.0920410  
 640.0      2331.5632324    1228.5095215    2259.6225586  
 660.0      2333.2148438    1230.5733643    2259.0676270  
 680.0      2334.6223145    1232.4853516    2258.4318848  
 700.0      2335.7995605    1234.2537842    2257.7207031  
 720.0      2336.7585449    1235.8872070    2256.9370117  
 740.0      2338.4106445    1237.9542236    2256.3823242  
 760.0      2342.8798828    1241.7806396    2256.7563477  
 780.0      2347.0507812    1245.4208984    2257.0319824  
 800.0      2350.9350586    1248.8822021    2257.2131348  
 820.0      2354.5422363    1252.1702881    2257.3029785  
 840.0      2357.8828125    1255.2921143    2257.3049316  
 860.0      2360.9655762    1258.2526855    2257.2219238  
 880.0      2398.5009766    1282.8653564    2268.4997559  
 900.0      2459.7143555    1322.9038086    2287.5854492  
 920.0      2511.1123047    1357.1770020    2304.4670410  
 940.0      2556.3498535    1399.8078613    2322.4396973  
 960.0      2597.3408203    1472.8988037    2338.5910645  
 980.0      2694.0737305    1540.8059082    2353.4074707  
1000.0      2784.7746582    1604.7465820    2367.2026367  
1020.0      2865.7526855    1667.3021240    2380.1896973  
1040.0      2942.5822754    1727.3209229    2392.5217285  
1060.0      3015.9755859    1785.2446289    2404.3112793  
1080.0      3086.4804688    1841.4133301    2415.6445312  
1100.0      3154.5187988    1896.0900879    2426.5886230  
1120.0      3220.4335938    1949.4892578    2437.1972656  
1140.0      3284.4929199    2001.7774658    2447.5126953  
1160.0      3346.9245605    2053.0981445    2457.5712891  
1180.0      3407.9074707    2103.5622559    2467.4013672  
1200.0      3467.6064453    2153.2731934    2477.0283203  
1220.0      3526.1501465    2202.3125000    2486.4731445  
1240.0      3583.6530762    2250.7504883    2495.7534180  
1260.0      3640.2138672    2293.4714355    2504.8852539  
1280.0      3695.9169922    2331.2331543    2513.8813477  
1300.0      3750.8369141    2368.5429688    2522.7539062  
1320.0      3805.0397949    2405.4384766    2531.5131836  
1340.0      3858.5822754    2441.9531250    2540.1682129  
1360.0      3911.5185547    2478.1174316    2548.7275391  
1380.0      3963.8920898    2513.9570312    2557.1979980  
1400.0      4015.7458496    2549.4963379    2565.5864258  
1420.0      4067.1169434    2584.7570801    2573.8984375  
1440.0      4118.0390625    2619.7585449    2582.1398926  
1460.0      4168.5419922    2654.5180664    2590.3149414  
1480.0      4309.2250977    2050.6198730    2612.7294922  
1500.0      4311.2343750    2061.2373047    2613.2475586  
1520.0      4320.8623047    2071.4509277    2613.7651367  
1540.0      4330.4912109    2081.6652832    2614.2832031  
1560.0      4340.1196289    2091.8791504    2614.8010254  
1580.0      4349.7475586    2102.0932617    2615.3188477  
1600.0      4359.3759766    2112.3073730    2615.8369141  
1620.0      4369.0043945    2122.5212402    2616.3547363  
1640.0      4378.6318359    2132.7351074    2616.8725586  
1660.0      4388.2607422    2142.9494629    2617.3903809  
1680.0      4397.8886719    2153.1633301    2617.9082031  
1700.0      4407.5175781    2163.3771973    2618.4262695  
1720.0      4417.1455078    2173.5910645    2618.9440918  
1740.0      4426.7739258    2183.8051758    2619.4619141  
1760.0      4436.4023438    2194.0192871    2619.9799805  
1780.0      4446.0302734    2204.2331543    2620.4975586  
1800.0      4455.6586914    2214.4472656    2621.0156250  
1820.0      4465.2871094    2224.6611328    2621.5334473  
1840.0      4474.9155273    2234.8750000    2622.0512695  
1860.0      4484.5434570    2245.0893555    2622.5693359  
1880.0      4494.1723633    2255.3032227    2623.0871582  
1900.0      4503.8002930    2265.5170898    2623.6049805  
1920.0      4513.4287109    2275.7314453    2624.1228027  
1940.0      4523.0566406    2285.9453125    2624.6406250  
1960.0      4532.6850586    2296.1591797    2625.1586914  
1980.0      4542.3134766    2306.3735352    2625.6765137  
2000.0      4551.9414062    2316.5874023    2626.1943359  
2020.0      4563.8090820    2327.6757812    2626.7121582  
2040.0      4575.6762695    2338.7644043    2627.2299805  
2060.0      4587.5439453    2349.8525391    2627.7480469  
2080.0      4599.4116211    2360.9409180    2628.2658691  
2100.0      4611.2788086    2372.0292969    2628.7836914  
2120.0      4623.1459961    2383.1176758    2629.3017578  
2140.0      4635.0136719    2394.2062988    2629.8195801  
2160.0      4646.8808594    2405.2946777    2630.3374023  
2180.0      4658.7485352    2416.3830566    2630.8552246  
2200.0      4670.6162109    2427.4716797    2631.3732910  
2220.0      4682.4838867    2438.5600586    2631.8911133  
2240.0      4694.3510742    2449.6484375    2632.4089355  
2260.0      4706.2182617    2460.7368164    2632.9267578  
2280.0      4718.0859375    2471.8251953    2633.4448242  
2300.0      4729.9531250    2482.9135742    2633.9624023  
2320.0      4741.8208008    2494.0021973    2634.4804688  
2340.0      4753.6879883    2505.0903320    2634.9982910  
2360.0      4765.5556641    2516.1789551    2635.5161133  
2380.0      4777.4228516    2527.2673340    2636.0341797  
2400.0      4789.2905273    2538.3557129    2636.5520020  
2420.0      4801.1577148    2549.4443359    2637.0698242  
2440.0      4813.0253906    2560.5329590    2637.5878906  
2460.0      4824.8930664    2571.6210938    2638.1057129  
2480.0      4836.7602539    2582.7097168    2638.6235352  
2500.0      4848.6279297    2593.7978516    2639.1413574  
