# CE_14043 -118.32695235 33.93846121
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       638.3299561     207.5549927    1965.7923584  
  20.0      1390.2010498     443.6399841    2084.5126953  
  40.0      1661.5500488     548.0000000    2127.3588867  
  60.0      1630.1192627     588.0000000    2122.3957520  
  80.0      1612.5003662     588.0000000    2119.6137695  
 100.0      1579.5490723     603.4699707    2114.4108887  
 120.0      1541.5612793     627.8599854    2108.4125977  
 140.0      1506.8039551     646.1400146    2102.9243164  
 160.0      1481.6862793     636.8034668    2098.9582520  
 180.0      1470.7685547     630.7717896    2097.2343750  
 200.0      1476.7684326     634.0846558    2098.1816406  
 220.0      1523.7517090     660.1776123    2105.6003418  
 240.0      1568.0040283     684.9932861    2112.5878906  
 260.0      1609.8898926     708.6910400    2119.2016602  
 280.0      1649.7020264     725.3900146    2125.4880371  
 300.0      1687.6801758     725.3900146    2131.4846191  
 320.0      1724.0217285     774.2640381    2137.2231445  
 340.0      1758.8918457     794.5814209    2142.7290039  
 360.0      1792.4318848     814.2455444    2148.0249023  
 380.0      1824.7612305     833.3114014    2153.1298828  
 400.0      1855.9841309     851.8264771    2158.0598145  
 420.0      1886.1907959     869.8334351    2162.8295898  
 440.0      1915.4577637     887.3670654    2167.4506836  
 460.0      1943.8590088     904.4633179    2171.9353027  
 480.0      1971.4515381     921.1482544    2176.2922363  
 500.0      1998.2946777     937.4503784    2180.5307617  
 520.0      2024.4337158     953.3911743    2184.6582031  
 540.0      2049.9152832     968.9928589    2188.6816406  
 560.0      2074.7783203     984.2744751    2192.6074219  
 580.0      2099.0595703     999.2534180    2196.4414062  
 600.0      2234.5971680    1081.0985107    2223.2641602  
 620.0      2244.0959473    1089.3087158    2226.0820312  
 640.0      2253.4138184    1097.4266357    2228.8405762  
 660.0      2262.5600586    1105.4564209    2231.5419922  
 680.0      2271.5432129    1113.4024658    2234.1899414  
 700.0      2280.3710938    1121.2684326    2236.7863770  
 720.0      2289.0510254    1129.0578613    2239.3344727  
 740.0      2297.5895996    1136.7740479    2241.8356934  
 760.0      2305.9934082    1144.4199219    2244.2927246  
 780.0      2314.2678223    1151.9980469    2246.7067871  
 800.0      2322.4191895    1159.5118408    2249.0803223  
 820.0      2330.4516602    1166.9633789    2251.4145508  
 840.0      2338.3701172    1174.3547363    2253.7114258  
 860.0      2346.1796875    1181.6884766    2255.9721680  
 880.0      2353.8837891    1188.9661865    2258.1982422  
 900.0      2361.4870605    1196.1907959    2260.3911133  
 920.0      2368.9926758    1203.3631592    2262.5517578  
 940.0      2376.4042969    1210.4853516    2264.6813965  
 960.0      2383.7248535    1217.5589600    2266.7810059  
 980.0      2390.9584961    1224.5855713    2268.8520508  
1000.0      2398.1074219    1231.5668945    2270.8947754  
1020.0      2405.4194336    1239.5810547    2272.9111328  
1040.0      2412.6516113    1247.5521240    2274.9008789  
1060.0      2419.8073730    1255.4818115    2276.8657227  
1080.0      2426.8884277    1263.3708496    2278.8054199  
1100.0      2433.8981934    1271.2214355    2280.7219238  
1120.0      2440.8383789    1279.0339355    2282.6154785  
1140.0      2447.7099609    1286.8087158    2284.4863281  
1160.0      2454.5158691    1294.5478516    2286.3354492  
1180.0      2461.2578125    1302.2519531    2288.1635742  
1200.0      2467.9384766    1309.9222412    2289.9716797  
1220.0      2474.5581055    1317.5590820    2291.7592773  
1240.0      2481.1191406    1325.1635742    2293.5278320  
1260.0      2487.6225586    1332.7363281    2295.2773438  
1280.0      2494.0708008    1340.2783203    2297.0085449  
1300.0      2500.4643555    1347.7902832    2298.7219238  
1320.0      2506.8046875    1355.2727051    2300.5432129  
1340.0      2513.0939941    1362.7266846    2302.7268066  
1360.0      2519.3327637    1370.1524658    2304.8889160  
1380.0      2525.5227051    1377.5509033    2307.0300293  
1400.0      2531.6645508    1384.9226074    2309.1506348  
1420.0      2537.7597656    1392.2679443    2311.2509766  
1440.0      2543.8090820    1399.5877686    2313.3317871  
1460.0      2549.8142090    1406.8826904    2315.3935547  
1480.0      2555.7753906    1414.1530762    2317.4365234  
1500.0      2561.6940918    1425.1545410    2319.4614258  
1520.0      2570.6762695    1437.6129150    2321.4682617  
1540.0      2579.6181641    1450.0068359    2323.4575195  
1560.0      2588.5197754    1462.3375244    2325.4296875  
1580.0      2597.3828125    1474.6065674    2327.3852539  
1600.0      2606.2070312    1486.8145752    2329.3244629  
1620.0      2614.9938965    1498.9627686    2331.2473145  
1640.0      2623.7446289    1511.0532227    2333.1547852  
1660.0      2632.4589844    1523.0859375    2335.0466309  
1680.0      2641.1381836    1535.0620117    2336.9233398  
1700.0      2650.1245117    1546.9833984    2338.7854004  
1720.0      2666.1276855    1558.8498535    2340.6328125  
1740.0      2682.0412598    1570.6633301    2342.4658203  
1760.0      2697.8662109    1582.4245605    2344.2851562  
1780.0      2713.6044922    1594.1346436    2346.0908203  
1800.0      2729.2573242    1605.7939453    2347.8828125  
1820.0      2744.8266602    1617.4035645    2349.6616211  
1840.0      2760.3139648    1628.9643555    2351.4274902  
1860.0      2775.7209473    1640.4775391    2353.1806641  
1880.0      2791.0480957    1651.9431152    2354.9213867  
1900.0      2806.2978516    1663.3626709    2356.6499023  
1920.0      2821.4711914    1674.7363281    2358.3662109  
1940.0      2836.5693359    1686.0648193    2360.0705566  
1960.0      2851.5947266    1697.3503418    2361.7636719  
1980.0      2866.5451660    1708.5905762    2363.4448242  
2000.0      2881.4255371    1719.7884521    2365.1147461  
2020.0      2900.8125000    1732.4725342    2366.7739258  
2040.0      2920.1298828    1745.1143799    2368.4218750  
2060.0      2939.3793945    1757.7154541    2370.0593262  
2080.0      2958.5622559    1770.2762451    2371.6860352  
2100.0      2977.6794434    1782.7978516    2373.3027344  
2120.0      2996.7314453    1795.2792969    2374.9086914  
2140.0      3015.7202148    1807.7231445    2376.5048828  
2160.0      3034.6459961    1820.1289062    2378.0913086  
2180.0      3053.5107422    1832.4975586    2379.6679688  
2200.0      3072.3142090    1844.8289795    2381.2348633  
2220.0      3091.0578613    1857.1240234    2382.7922363  
2240.0      3109.7419434    1869.3829346    2384.3403320  
2260.0      3128.3686523    1881.6068115    2385.8793945  
2280.0      3146.9377441    1893.7957764    2387.4091797  
2300.0      3165.4506836    1905.9505615    2388.9304199  
2320.0      3183.9082031    1918.0711670    2390.4426270  
2340.0      3202.3105469    1930.1584473    2391.9462891  
2360.0      3220.6584473    1942.2122803    2393.4411621  
2380.0      3238.9538574    1954.2341309    2394.9279785  
2400.0      3257.1965332    1966.2236328    2396.4062500  
2420.0      3275.3874512    1978.1813965    2397.8764648  
2440.0      3295.1145020    1991.2364502    2399.5893555  
2460.0      3332.6281738    2016.9647217    2404.1105957  
2480.0      3369.3574219    2042.1793213    2408.5080566  
2500.0      3405.3603516    2066.9174805    2412.7907715  
2520.0      3432.2717285    2083.5493164    2416.9658203  
