# CE_14560 -118.19655317 33.76852032
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       344.7049866     192.0130005    1919.4289551  
  20.0      1575.5400391     295.6400146    2113.7778320  
  40.0      1679.2700195     350.5020142    2130.1567383  
  60.0      1669.2500000     405.3630066    2128.5747070  
  80.0      1739.8299561     466.3200073    2139.7192383  
 100.0      1722.2500000     466.3200073    2136.9433594  
 120.0      1724.8100586     527.2769775    2137.3474121  
 140.0      1705.3925781     527.2769775    2134.2814941  
 160.0      1669.4887695     588.2340088    2128.6123047  
 180.0      1645.8347168     588.2340088    2124.8774414  
 200.0      1653.4941406     733.5726929    2126.0866699  
 220.0      1706.4787598     764.0916748    2134.4531250  
 240.0      1756.3632812     793.1038818    2142.3298340  
 260.0      1803.5651855     820.7990723    2149.7829590  
 280.0      1848.4172363     847.3302002    2156.8649902  
 300.0      1891.1922607     872.8235474    2163.6191406  
 320.0      1932.1149902     897.3845215    2170.0810547  
 340.0      1971.3739014     921.1011353    2176.2800293  
 360.0      2009.1286621     944.0496216    2182.2414551  
 380.0      2045.5148926     966.2942505    2187.9868164  
 400.0      2080.6501465     987.8918457    2193.5346680  
 420.0      1863.2668457     936.7634277    2222.2746582  
 440.0      1858.6437988     935.2922363    2226.2719727  
 460.0      1853.6608887     933.6372070    2230.1506348  
 480.0      1848.3421631     931.8102417    2233.9184570  
 500.0      1842.7110596     929.8220215    2237.5832520  
 520.0      1857.8076172     938.2075195    2241.1523438  
 540.0      1872.6296387     946.4503174    2244.6308594  
 560.0      1887.1953125     954.5590820    2248.0249023  
 580.0      1901.5196533     962.5411987    2251.3393555  
 600.0      1915.6159668     970.4031982    2254.5788574  
 620.0      1929.4970703     978.1513672    2257.7470703  
 640.0      1943.1740723     985.7911377    2260.8479004  
 660.0      1956.6575928     993.3278809    2263.8852539  
 680.0      1969.9572754    1000.7662354    2266.8615723  
 700.0      1983.0817871    1008.1109009    2269.7805176  
 720.0      1996.0400391    1015.3659058    2272.6442871  
 740.0      2008.8387451    1022.5349121    2275.4560547  
 760.0      2021.4860840    1029.6215820    2278.2175293  
 780.0      2033.9875488    1036.6292725    2280.9306641  
 800.0      2046.3498535    1043.5611572    2283.5983887  
 820.0      2058.5786133    1050.4200439    2286.2216797  
 840.0      2070.6799316    1057.2089844    2288.8032227  
 860.0      2082.6577148    1063.9300537    2291.3437500  
 880.0      2094.5170898    1070.5859375    2293.8454590  
 900.0      2106.2626953    1077.1789551    2296.3095703  
 920.0      2117.8991699    1083.7114258    2298.7375488  
 940.0      2129.4291992    1090.1848145    2301.4704590  
 960.0      2140.8571777    1096.6013184    2304.5393066  
 980.0      2152.1865234    1102.9630127    2307.5659180  
1000.0      2163.4206543    1109.2714844    2310.5517578  
1020.0      2174.8659668    1115.7258301    2313.4980469  
1040.0      2186.2221680    1122.1302490    2316.4060059  
1060.0      2197.4926758    1131.7314453    2319.2770996  
1080.0      2208.6791992    1145.8885498    2322.1123047  
1100.0      2219.7844238    1159.9173584    2324.9128418  
1120.0      2230.8115234    1173.8215332    2327.6796875  
1140.0      2241.7622070    1187.6044922    2330.4138184  
1160.0      2252.6391602    1201.2697754    2333.1162109  
1180.0      2263.4438477    1214.8200684    2335.7875977  
1200.0      2274.1787109    1228.2586670    2338.4291992  
1220.0      2294.6860352    1241.9118652    2341.1157227  
1240.0      2327.1301270    1263.0720215    2345.5161133  
1260.0      2358.9538574    1283.8527832    2349.8186035  
1280.0      2390.1914062    1304.2736816    2354.0283203  
