# CE_24977 -118.24778990 34.04106495
# 
# Depth (m)   Vp (m/s)        Vs(m/s)      Density(kg/m3)
   0.0       404.7470093     170.2649994    1928.9095459  
  20.0      1163.5000000     405.3882446    2048.7165527  
  40.0      1299.9000244     386.3644409    2070.2541504  
  60.0      1314.8992920     441.0820007    2072.6225586  
  80.0      1320.5090332     477.9806519    2073.5083008  
 100.0      1344.0943604     505.9447937    2077.2324219  
 120.0      1393.4826660     526.3104248    2085.0310059  
 140.0      1473.1527100     541.5909424    2097.6108398  
 160.0      1584.6169434     577.3959961    2115.2109375  
 180.0      1726.6855469     598.7160034    2137.6435547  
 200.0      1895.7355957     626.1459961    2164.3366699  
 220.0      1956.9143066     626.1459961    2173.9968262  
 240.0      2014.4870605     656.6259766    2183.0874023  
 260.0      2068.9428711     656.6259766    2191.6860352  
 280.0      2120.6755371     656.6259766    2199.8547363  
 300.0      2169.9997559     656.6259766    2207.6430664  
 320.0      2374.0937500    1185.2745361    2234.7224121  
 340.0      2386.2702637    1193.2535400    2240.2155762  
 360.0      2397.8054199    1200.8996582    2245.4975586  
 380.0      2408.7580566    1208.2412109    2250.5876465  
 400.0      2419.1784668    1215.3023682    2255.5017090  
 420.0      2429.1103516    1222.1049805    2260.2548828  
 440.0      2438.5910645    1228.6674805    2264.8593750  
 460.0      2447.6547852    1235.0065918    2269.3264160  
 480.0      2456.3315430    1241.1379395    2273.6657715  
 500.0      2464.6479492    1247.0742188    2277.8862305  
 520.0      2478.7255859    1259.3579102    2281.9956055  
 540.0      2491.7219238    1270.9775391    2285.7482910  
 560.0      2503.6601562    1281.9401855    2289.1523438  
 580.0      2515.3786621    1292.7813721    2292.4836426  
 600.0      2526.8896484    1303.5075684    2295.7465820  
 620.0      2538.2041016    1314.1245117    2298.9448242  
 640.0      2549.3312988    1324.6372070    2302.7070312  
 660.0      2560.2795410    1335.0495605    2306.7099609  
 680.0      2571.0578613    1345.3665771    2310.6398926  
 700.0      2581.6745605    1355.5926514    2314.5004883  
 720.0      2592.1359863    1366.2598877    2318.2944336  
 740.0      2602.4484863    1386.6363525    2322.0246582  
 760.0      2612.6186523    1406.7868652    2325.6938477  
 780.0      2622.6523438    1426.7200928    2329.3044434  
 800.0      2632.5549316    1446.4442139    2332.8588867  
 820.0      2642.3315430    1465.9664307    2336.3591309  
 840.0      2656.4169922    1485.2934570    2339.8071289  
 860.0      2679.5544434    1504.4337158    2343.2053223  
 880.0      2702.3862305    1523.3931885    2346.5554199  
 900.0      2724.9206543    1542.1752930    2349.8583984  
 920.0      2747.1701660    1560.7882080    2353.1166992  
 940.0      2769.1462402    1579.2374268    2356.3315430  
 960.0      2790.8564453    1597.5275879    2359.5043945  
 980.0      2812.3068848    1615.6621094    2362.6362305  
1000.0      2833.5075684    1633.6464844    2365.7287598  
1020.0      2857.8886719    1653.4473877    2368.7834473  
1040.0      2882.0341797    1673.1060791    2371.8010254  
1060.0      2905.9531250    1692.6276855    2374.7827148  
1080.0      2929.6525879    1712.0166016    2377.7297363  
1100.0      2953.1352539    1731.2735596    2380.6425781  
1120.0      2976.4108887    1750.4049072    2383.5224609  
1140.0      2999.4848633    1769.4136963    2386.3708496  
1160.0      3022.3623047    1788.3022461    2389.1879883  
1180.0      3045.0476074    1807.0738525    2391.9750977  
1200.0      3067.5473633    1825.7316895    2394.7326660  
1220.0      3089.8652344    1844.2778320    2397.4614258  
1240.0      3112.0078125    1862.7167969    2400.1628418  
1260.0      3133.9748535    1881.0471191    2402.8361816  
1280.0      3155.7775879    1899.2767334    2405.4838867  
1300.0      3177.4165039    1917.4051514    2408.1054688  
1320.0      3198.8925781    1935.4327393    2410.7014160  
1340.0      3220.2145996    1953.3653564    2413.2731934  
1360.0      3241.3837891    1971.2027588    2415.8205566  
1380.0      3262.4045410    1988.9481201    2418.3447266  
1400.0      3283.2810059    2006.6038818    2420.8459473  
1420.0      3304.0126953    2024.1695557    2423.3244629  
1440.0      3324.6076660    2041.6499023    2425.7812500  
1460.0      3345.0651855    2059.0441895    2428.2163086  
1480.0      3365.3903809    2076.3562012    2430.6306152  
1500.0      3385.5854492    2093.5864258    2433.0244141  
1520.0      3405.2482910    2107.0507812    2435.3979492  
1540.0      3424.7863770    2120.4370117    2437.7519531  
1560.0      3444.2026367    2133.7463379    2440.0864258  
1580.0      3463.4995117    2146.9807129    2442.4023438  
1600.0      3482.6782227    2160.1406250    2444.6994629  
1620.0      3501.7424316    2173.2280273    2446.9785156  
1640.0      3520.6945801    2186.2446289    2449.2397461  
1660.0      3539.5356445    2199.1914062    2451.4836426  
1680.0      3558.2680664    2212.0690918    2453.7104492  
1700.0      3576.8947754    2224.8798828    2455.9204102  
1720.0      3595.4165039    2237.6235352    2458.1137695  
1740.0      3613.8361816    2250.3024902    2460.2910156  
1760.0      3632.1552734    2262.9179688    2462.4526367  
1780.0      3650.3759766    2275.4697266    2464.5983887  
1800.0      3668.4995117    2287.9604492    2466.7290039  
1820.0      3686.5280762    2300.3901367    2468.8444824  
1840.0      3704.4624023    2312.7592773    2470.9450684  
1860.0      3722.3054199    2325.0703125    2473.0312500  
1880.0      3740.0573730    2337.3229980    2475.1030273  
1900.0      3757.7211914    2349.5190430    2477.1611328  
1920.0      3775.2973633    2361.6584473    2479.2050781  
1940.0      3792.7875977    2373.7434082    2481.2358398  
1960.0      3810.1936035    2385.7731934    2483.2529297  
1980.0      3827.5166016    2397.7502441    2485.2570801  
2000.0      3844.7592773    2409.6752930    2487.2485352  
2020.0      3862.9296875    2422.0324707    2489.2268066  
2040.0      3881.0224609    2434.3395996    2491.1928711  
2060.0      3899.0373535    2446.5961914    2493.1464844  
2080.0      3916.9753418    2458.8024902    2495.0878906  
2100.0      3934.8381348    2470.9606934    2497.0175781  
2120.0      3952.6262207    2483.0700684    2498.9355469  
2140.0      3970.3410645    2494.2419434    2500.8417969  
2160.0      3987.9838867    2504.2509766    2502.7368164  
2180.0      4005.5559082    2514.2187500    2504.6206055  
2200.0      4023.0576172    2524.1464844    2506.4931641  
2220.0      4040.4904785    2534.0339355    2508.3549805  
2240.0      4057.8547363    2543.8820801    2510.2060547  
2260.0      4075.1528320    2553.6918945    2512.0463867  
2280.0      4092.3845215    2563.4633789    2513.8764648  
2300.0      4109.5507812    2573.1975098    2515.6962891  
2320.0      4126.6528320    2582.8937988    2517.5058594  
2340.0      4143.6914062    2592.5539551    2519.3051758  
2360.0      4160.6674805    2602.1779785    2521.0949707  
2380.0      4177.5825195    2611.7666016    2522.8750000  
2400.0      4194.4360352    2621.3200684    2524.6452637  
2420.0      4210.9653320    2630.6857910    2526.3642578  
2440.0      4225.7929688    2639.0693359    2527.8149414  
2460.0      4240.5761719    2647.4274902    2529.2583008  
2480.0      4255.3173828    2655.7609863    2530.6950684  
2500.0      4270.0131836    2664.0683594    2532.1245117  
2520.0      4275.1347656    2664.5749512    2533.5478516  
2540.0      4280.2148438    2665.0573730    2534.9643555  
2560.0      4285.2553711    2665.5173340    2536.3750000  
2580.0      4290.2514648    2665.9514160    2537.7783203  
2600.0      4295.2094727    2666.3635254    2539.1757812  
2620.0      4300.1264648    2666.7519531    2540.5666504  
2640.0      4305.0063477    2667.1191406    2541.9516602  
2660.0      4309.8466797    2667.4633789    2543.3305664  
2680.0      4314.6508789    2667.7866211    2544.7036133  
2700.0      4319.4130859    2668.0856934    2546.0700684  
2720.0      4324.1396484    2668.3642578    2547.4309082  
2740.0      4328.8295898    2668.6215820    2548.7858887  
2760.0      4333.4809570    2668.8566895    2550.1350098  
2780.0      4338.1000977    2669.0729980    2551.4787598  
2800.0      4342.6811523    2669.2678223    2552.8166504  
2820.0      4347.2275391    2669.4418945    2554.1491699  
2840.0      4351.7382812    2669.5961914    2555.4758301  
2860.0      4356.2143555    2669.7299805    2556.7971191  
2880.0      4360.6552734    2669.8435059    2558.1127930  
2900.0      4365.0649414    2669.9389648    2559.4238281  
2920.0      4369.4379883    2670.0134277    2560.7287598  
2940.0      4373.7802734    2670.0700684    2562.0288086  
2960.0      4378.0903320    2670.1081543    2563.3239746  
2980.0      4382.3671875    2670.1269531    2564.6137695  
3000.0      4386.6118164    2670.1274414    2565.8986816  
3020.0      4389.8559570    2669.7502441    2567.1784668  
3040.0      4393.0654297    2669.3530273    2568.4531250  
3060.0      4396.2451172    2668.9387207    2569.7226562  
3080.0      4399.3945312    2668.5068359    2570.9877930  
3100.0      4402.5131836    2668.0576172    2572.2480469  
3120.0      4405.6015625    2667.5905762    2573.5031738  
3140.0      4408.6606445    2667.1064453    2574.7539062  
3160.0      4411.6884766    2666.6044922    2575.9997559  
3180.0      4414.6894531    2666.0869141    2577.2412109  
3200.0      4417.6606445    2665.5522461    2578.4780273  
3220.0      4420.6025391    2665.0004883    2579.7104492  
3240.0      4423.5161133    2664.4323730    2580.9379883  
3260.0      4426.4013672    2663.8483887    2582.1613770  
3280.0      4429.2587891    2663.2480469    2583.3803711  
3300.0      4432.0878906    2662.6311035    2584.5947266  
3320.0      4434.8906250    2661.9992676    2585.8049316  
3340.0      4437.6655273    2661.3510742    2587.0107422  
3360.0      4440.4140625    2660.6877441    2588.2124023  
3380.0      4443.1357422    2660.0090332    2589.4099121  
3400.0      4445.8310547    2659.3154297    2590.6032715  
3420.0      4448.5000000    2658.6062012    2591.7922363  
3440.0      4451.1430664    2657.8818359    2592.9772949  
3460.0      4453.7602539    2657.1428223    2594.1582031  
3480.0      4456.3520508    2656.3889160    2595.3352051  
3500.0      4458.9189453    2655.6208496    2596.5083008  
3520.0      4465.0541992    2657.6569824    2597.6772461  
3540.0      4471.1645508    2659.6782227    2598.8422852  
3560.0      4477.2504883    2661.6857910    2600.0034180  
3580.0      4483.3115234    2663.6791992    2601.1608887  
3600.0      4489.3491211    2665.6584473    2602.3144531  
3620.0      4495.3618164    2667.6235352    2603.4641113  
3640.0      4501.3530273    2669.5761719    2604.6103516  
3660.0      4507.3193359    2671.5146484    2605.7529297  
3680.0      4513.2602539    2673.4384766    2606.8911133  
3700.0      4519.1791992    2675.3493652    2608.0258789  
3720.0      4525.0761719    2677.2480469    2609.1574707  
3740.0      4530.9492188    2679.1323242    2610.2851562  
